beat,block,day,tract,600ft,1200ft,1800ft,2400ft,3000ft
712,6806002019,10,680600,1.09148550724,0.0,0.0,0.0,0.0
712,6806002019,13,680600,0.0,0.937721021612,0.0,0.0,0.0
914,8411001021,1,841100,0.0,0.867187499993,0.0,0.0,1.36265060241
914,8411001021,4,841100,0.0,1.10600155884,0.0,0.0,0.0
914,8411001021,7,841100,0.0,0.0,0.0,0.0,0.0
914,8411001021,10,841100,0.0,0.0,0.0,0.0,0.0
914,8411001021,13,841100,0.0,0.902277039847,0.883587276126,0.0,0.0
914,8411001020,1,841100,0.0,0.867187499993,0.0,0.0,0.0
914,8411001020,4,841100,0.0,1.10600155884,0.0,0.0,0.0
914,8411001020,7,841100,0.0,0.0,0.0,0.0,0.0
914,8411001020,10,841100,0.909395973151,0.0,0.0,0.0,0.0
914,8411001020,13,841100,0.0,0.902277039847,0.883587276126,0.0,0.0
622,7109002024,1,710900,0.0,0.0,0.0,0.0,-0.0
622,7109002024,4,710900,0.0,0.0,0.0,0.0,0.0
622,7109002024,7,710900,0.0,0.0,0.0,0.0,0.0
622,7109002024,10,710900,0.0,0.0,0.0,0.0,0.0
622,7109002024,13,710900,0.0,0.0,0.0,0.0,0.0
1624,1505022005,1,150502,0.0,0.0,0.0,0.0,0.0
1624,1505022005,4,150502,0.0,0.0,0.0,0.0,0.758753709202
1624,1505022005,7,150502,0.0,0.0,0.0,0.0,1.02875586854
1624,1505022005,10,150502,0.0,0.0,1.95371498172,0.0,0.0
1624,1505022005,13,150502,0.0,0.0,0.0,0.0,0.0
414,4605004001,1,460500,0.0,0.0,1.00565291125,0.0,0.0
414,4605004001,4,460500,0.0,0.0,0.0,0.0,0.0
414,4605004001,7,460500,0.0,0.0,0.0,0.0,0.0
414,4605004001,10,460500,0.0,0.0,0.0,0.0,0.0
414,4605004001,13,460500,0.0,0.0,0.0,0.0,0.0
433,5502001051,1,550200,0.0,0.0,0.0,0.473094170411,0.0
433,5502001051,4,550200,0.0,0.0,0.0,0.0,0.0
433,5502001051,7,550200,0.0,0.0,0.0,0.0,0.0
433,5502001051,10,550200,0.0,0.0,0.0,0.0,0.0
433,5502001051,13,550200,0.0,0.0,0.0,0.0,0.0
614,7105001013,1,710500,0.0,0.87142857143,0.0,0.0,0.0
614,7105001013,4,710500,0.0,0.0,0.0,0.0,0.0
614,7105001013,7,710500,0.0,1.18218623482,0.0,0.937788018432,0.0
614,7105001013,10,710500,0.0,0.0,0.0,0.0,0.0
614,7105001013,13,710500,0.0,0.0,0.0,0.0,1.01556916794
414,4605004008,1,460500,0.0,1.32456440041,0.0,0.0,0.0
414,4605004008,4,460500,0.0,0.0,0.0,0.0,0.0
414,4605004008,7,460500,0.0,0.0,0.0,0.0,0.0
414,4605004008,10,460500,0.0,0.939428785367,0.0,0.0,0.0
414,4605004008,13,460500,0.0,0.0,0.0,0.0,0.0
614,7105001011,1,710500,0.0,0.87142857143,0.0,0.0,0.0
614,7105001011,4,710500,0.0,0.0,0.0,0.0,0.0
614,7105001011,7,710500,0.0,1.18218623482,0.0,0.937788018432,0.0
614,7105001011,10,710500,0.0,0.0,0.0,0.0,0.0
614,7105001011,13,710500,0.0,0.0,0.0,0.0,1.01556916794
621,7102002007,1,710200,0.0,0.722084878451,0.0,0.0,1.07485511912
621,7102002007,4,710200,0.0,1.04641586172,0.0,0.0,2.04187696086
621,7102002007,7,710200,0.0,0.0,0.0,0.964113498442,0.0
621,7102002007,10,710200,0.0,0.0,0.0,0.0,0.0
621,7102002007,13,710200,0.0,0.0,0.0,0.0,0.988098545892
911,5801001017,1,580100,0.0,0.0,0.0,0.0,0.0725806451613
911,5801001017,4,580100,0.0,0.0,0.0,0.0,0.0
911,5801001017,7,580100,0.0,0.0,0.0,0.0,0.0
911,5801001017,10,580100,0.0,0.0,0.0,0.0,0.0
911,5801001017,13,580100,0.0,0.0,0.0,0.0,1.08752070679
423,4603011010,1,460301,0.0,0.0,0.0,0.0,0.0
423,4603011010,4,460301,0.0,0.0,0.0,0.0,0.0
423,4603011010,7,460301,0.0,0.0,0.0,0.0,0.0
423,4603011010,10,460301,0.0,0.0,0.0,0.0,0.0
423,4603011010,13,460301,0.0,0.0,0.0,0.0,0.0
1722,1603001002,1,160300,0.0,0.0,0.0,0.0,0.0
1722,1603001002,4,160300,0.0,0.0,0.0,0.0,0.0
1722,1603001002,7,160300,0.0,0.0,0.0,0.0,0.0
1722,1603001002,10,160300,0.0,0.0,0.0,0.0,0.0
1722,1603001002,13,160300,0.0,0.0,0.0,0.0,0.0
1731,1611001000,1,161100,0.0,0.0,0.0,0.0,0.0
1731,1611001000,4,161100,0.0,0.0,0.0,0.0,0.0
1731,1611001000,7,161100,0.0,0.0,0.0,0.0,0.0
1731,1611001000,10,161100,0.0,0.0,0.0,1.75255239117,0.0
1731,1611001000,13,161100,0.0,0.0,0.0,0.0,0.0
1124,8370002016,1,837000,0.0,0.0,0.0,0.0,-0.0
1124,8370002016,4,837000,0.0,2.1295774648,0.0,0.0,0.0
1124,8370002016,7,837000,0.0,0.0,0.0,0.0,0.0
1124,8370002016,10,837000,0.0,0.0,0.0,0.0,0.0
1124,8370002016,13,837000,0.0,0.0,0.0,0.0,0.0
832,6608001007,1,660800,0.0,0.0,0.0,0.0,0.0
832,6608001007,4,660800,0.0,0.0,0.0,0.0,0.0
832,6608001007,7,660800,0.0,0.0,1.01827017716,0.0,1.93239115805
832,6608001007,10,660800,0.0,0.0,0.0,0.0,1.00703967819
832,6608001007,13,660800,0.0,0.0,0.0,0.0,0.0
832,6608001001,1,660800,0.0,0.0,0.0,0.0,0.0
832,6608001001,4,660800,0.0,0.0,0.0,0.0,0.0
832,6608001001,7,660800,0.0,0.953599153137,0.0,0.0,0.966195579025
832,6608001001,10,660800,0.0,0.0,0.0,0.0,0.0
832,6608001001,13,660800,0.0,0.0,0.0,0.0,0.0
1413,2211001015,1,221100,0.0,0.0,0.0,0.0,0.0
1413,2211001015,4,221100,0.0,0.0,0.0,0.0,0.0
1413,2211001015,7,221100,0.0,0.0,0.0,0.0,0.0
1413,2211001015,10,221100,0.0,0.0,0.0,0.0,0.0
1413,2211001015,13,221100,0.0,1.95093457944,0.0,0.0,0.0
414,8342003016,1,834200,0.0,1.32456440041,0.0,0.0,0.0
414,8342003016,4,834200,0.0,0.0,0.0,0.0,0.0
414,8342003016,7,834200,0.0,0.954347680566,0.0,0.0,0.0
414,8342003016,10,834200,0.0,0.0,0.0,0.0,0.0
414,8342003016,13,834200,0.0,0.0,0.0,2.09047391096,0.0
825,6606002002,1,660600,0.0,0.0,0.0,0.0,0.0
825,6606002002,4,660600,0.0,0.0,0.0,0.0,0.0
825,6606002002,7,660600,0.0,0.0,0.0,1.98517376349,0.0
825,6606002002,10,660600,0.0,0.0,0.0,0.0,0.0
825,6606002002,13,660600,0.0,0.0,0.0,0.0,0.0
614,7112001004,1,711200,0.0,0.87142857143,0.0,0.0,0.0
614,7112001004,4,711200,0.0,0.0,0.0,0.0,0.0
614,7112001004,7,711200,0.0,0.0,1.17563527653,0.0,1.14403669724
614,7112001004,10,711200,0.0,0.0,0.0,0.0,0.0
614,7112001004,13,711200,0.0,0.0,0.0,0.0,1.01556916794
1711,1303003011,1,130300,0.0,0.0,0.0,0.0,0.0
1711,1303003011,4,130300,0.0,0.0,0.0,0.0,0.0
1711,1303003011,7,130300,0.0,0.0,0.0,0.0,0.0
1711,1303003011,10,130300,0.0,0.0,0.0,0.0,0.0
1711,1303003011,13,130300,0.0,0.0,0.0,0.0,0.964622288703
1711,1303003017,1,130300,0.0,0.0,0.0,0.0,0.0
1711,1303003017,4,130300,0.0,0.0,0.0,0.0,0.0
1711,1303003017,7,130300,0.0,0.0,0.0,0.0,0.0
1711,1303003017,10,130300,0.0,0.0,0.0,0.0,0.0
1711,1303003017,13,130300,0.0,0.0,0.984283751284,0.0,0.0
2523,2001001008,1,200100,0.0,0.0,0.0,0.0,0.0
2523,2001001008,4,200100,0.0,0.0,0.0,0.0,0.0
2523,2001001008,7,200100,0.0,0.90476190476,0.0,0.0,0.922320862397
2523,2001001008,10,200100,0.0,0.0,0.0,0.0,0.0
2523,2001001008,13,200100,0.0,0.0,0.0,0.0,0.0
1924,621003009,1,62100,0.0,0.0,0.0,0.0,0.0
1924,621003009,4,62100,0.0,0.847810608758,0.0,0.0,0.0
1924,621003009,7,62100,0.0,0.0,0.0,0.0,0.994610281918
1924,621003009,10,62100,0.0,0.0,0.0,0.0,0.0
1924,621003009,13,62100,0.0,0.0,0.0,0.0,1.03014553014
2412,207021003,1,20702,0.0,0.0,0.0,0.0,0.0
2412,207021003,4,20702,0.0,0.0,0.0,0.0,0.0
2412,207021003,7,20702,0.0,0.975183305134,0.0,0.0,0.0
2412,207021003,10,20702,0.0,0.0,0.0,0.0,1.01656537934
2412,207021003,13,20702,0.0,0.0,0.0,0.0,0.0
324,8418002015,1,841800,0.0,0.0,0.0,0.0,0.0
324,8418002015,4,841800,0.0,0.0,0.0,0.0,0.0
324,8418002015,7,841800,0.0,0.0,0.0,0.0,0.0
324,8418002015,10,841800,0.0,0.0,1.03918526674,0.0,0.0
324,8418002015,13,841800,0.0,1.03716130129,0.0,0.0,0.0
835,7001001009,1,700100,0.0,0.0,0.0,0.0,0.0
835,7001001009,4,700100,0.0,0.0,0.0,0.0,1.02034949267
835,7001001009,7,700100,0.0,0.0,0.0,0.0,0.0
835,7001001009,10,700100,0.0,0.0,0.0,0.0,0.0
835,7001001009,13,700100,0.0,0.0,0.0,0.0,0.0
1631,1704001009,1,170400,0.0,0.0,0.0,0.0,0.0
1631,1704001009,4,170400,0.0,0.0,0.0,0.0,0.0
1631,1704001009,7,170400,0.0,0.0,0.0,0.0,0.0
1631,1704001009,10,170400,0.0,0.0,0.0,0.0,0.0
1631,1704001009,13,170400,0.0,0.0,0.0,0.0,0.0
423,4805003047,1,480500,0.0,0.0,0.0,0.0,0.0
423,4805003047,4,480500,0.0,0.0,0.0,0.0,0.0
423,4805003047,7,480500,0.0,0.0,0.0,0.0,0.0
423,4805003047,10,480500,0.0,0.0,0.0,0.0,0.0
423,4805003047,13,480500,0.0,0.0,0.0,0.943825057636,0.0
432,5201001043,1,520100,0.0,0.0,0.0,0.0,0.0
432,5201001043,4,520100,0.0,0.0,0.0,0.0,0.0
432,5201001043,7,520100,0.0,0.0,0.0,0.0,0.0
432,5201001043,10,520100,0.0,0.0,0.0,0.0,0.0
432,5201001043,13,520100,0.0,0.0,0.0,0.0,0.0
835,7001001002,1,700100,0.0,0.0,0.0,0.0,0.0
835,7001001002,4,700100,0.0,0.0,0.0,0.0,1.02034949267
835,7001001002,7,700100,0.0,0.0,0.0,0.0,0.0
835,7001001002,10,700100,0.0,0.0,0.0,0.0,0.0
835,7001001002,13,700100,0.969589816122,0.0,0.0,0.0,0.0
2234,7501001004,1,750100,0.0,0.0,0.0,0.0,0.0
2234,7501001004,4,750100,0.0,0.0,0.0,0.0,0.0
2234,7501001004,7,750100,0.0,0.0,0.0,0.0,0.0
2234,7501001004,10,750100,0.0,0.0,0.0,0.0,0.0
2234,7501001004,13,750100,0.0,0.0,0.0,0.0,0.0
933,6111001012,1,611100,0.0,0.0,0.0,0.0,0.0
933,6111001012,4,611100,0.0,0.0,0.0,0.0,0.0
933,6111001012,7,611100,0.0,0.0,1.67997465146,0.0,0.0
933,6111001012,10,611100,0.0,0.0,0.0,0.0,0.0
933,6111001012,13,611100,0.0,0.0,0.0,0.0,0.949561403521
933,6111001011,1,611100,0.0,0.0,0.0,0.0,0.0
933,6111001011,4,611100,0.0,0.0,0.0,0.0,0.0
933,6111001011,7,611100,0.0,0.0,1.67997465146,0.0,0.0
933,6111001011,10,611100,0.0,0.0,0.0,0.0,0.0
933,6111001011,13,611100,0.0,0.0,0.0,0.0,0.0
2013,305003001,1,30500,0.0,0.0,0.954918032788,0.0,0.0
2013,305003001,4,30500,-0.0,0.0,0.981171548122,1.04585152839,0.0
2013,305003001,7,30500,0.0,0.0,0.0,1.0115248227,0.0
2013,305003001,10,30500,0.0,0.0,0.0,0.0,0.0
2013,305003001,13,30500,0.0,0.0,0.0,0.0,0.0
414,4312002032,1,431200,0.0,0.0,0.0,0.0,0.0
414,4312002032,4,431200,0.0,0.0,0.0,0.0,0.974218665903
414,4312002032,7,431200,0.0,0.0,0.0,0.950727664298,1.86381322958
414,4312002032,10,431200,0.0,0.0,0.0,0.0,0.0
414,4312002032,13,431200,0.0,0.0,0.0,0.0,0.0
824,8351004012,1,835100,0.0,0.0,0.0,0.0,1.12358490565
824,8351004012,4,835100,0.0,0.0,0.0,0.0,0.0
824,8351004012,7,835100,0.0,0.0,0.0,0.0,0.0
824,8351004012,10,835100,0.0,0.0,0.0,0.0,0.0
824,8351004012,13,835100,0.0,0.0,0.0,0.0,0.0
1011,8387002006,1,838700,0.0,0.0,0.0,0.0,0.0
1011,8387002006,4,838700,0.0,0.0,0.0,0.0,2.03977272726
1011,8387002006,7,838700,0.0,0.0,0.0,0.0,0.0
1011,8387002006,10,838700,0.0,0.0,1.03292752676,1.01188366098,0.0
1011,8387002006,13,838700,0.0,0.0,0.0,0.0,0.0
1912,319001007,1,31900,0.0,0.0,0.0,0.0,0.0
1912,319001007,4,31900,0.0,0.0,0.0,0.0,0.0
1912,319001007,7,31900,0.0,0.0,0.0,0.0,0.0
1912,319001007,10,31900,0.0,0.0,0.0,0.0,0.0
1912,319001007,13,31900,0.0,0.0,0.842429577462,0.0,0.0
2423,104002004,1,10400,0.0,0.0,0.0,0.0,0.0
2423,104002004,4,10400,0.0,0.0,0.0,0.0,0.0
2423,104002004,7,10400,0.0,0.0,0.0,0.0,0.0
2423,104002004,10,10400,0.0,0.0,0.0,0.0,0.0
2423,104002004,13,10400,0.0,0.0,0.0,0.0,0.0
924,6104001005,1,610400,0.0,0.0,-0.0,0.0,0.0
924,6104001005,4,610400,0.0,0.0,0.0,0.0,0.0
924,6104001005,7,610400,0.0,0.0,0.0,0.0,0.0
924,6104001005,10,610400,0.0,0.0,0.0,0.0,0.0
924,6104001005,13,610400,0.0,0.0,0.0,1.07638888889,0.0
1532,2516002006,1,251600,0.0,0.0,0.0,0.0,0.0
1532,2516002006,4,251600,0.0,0.0,0.0,0.0,0.0
1532,2516002006,7,251600,0.0,0.0,0.0,0.0,0.0
1532,2516002006,10,251600,0.0,0.0,0.0,0.991175204478,0.0
1532,2516002006,13,251600,0.0,0.0,0.0,0.0,0.0
124,8419002029,1,841900,0.0,0.0,0.0,0.0,0.0
124,8419002029,4,841900,0.0,0.0,0.0,3.25,0.0
124,8419002029,7,841900,0.0,0.0,0.0,0.0,0.0
124,8419002029,10,841900,0.0,0.0,0.0,0.0,0.0
124,8419002029,13,841900,0.0,0.0,0.0,0.0,0.0
931,6114003001,1,611400,0.0,0.0,0.0,0.0,0.0
931,6114003001,4,611400,0.0,0.0,0.0,0.0,0.0
931,6114003001,7,611400,0.0,0.0,0.0,0.967362924287,0.0
931,6114003001,10,611400,0.0,0.0,0.0,0.0,0.0
931,6114003001,13,611400,0.0,0.0,0.0,0.960286201916,0.0
1532,2516002009,1,251600,0.0,0.0,0.0,0.0,0.0
1532,2516002009,4,251600,0.0,0.0,0.0,0.0,0.0
1532,2516002009,7,251600,0.0,0.0,0.0,0.0,0.0
1532,2516002009,10,251600,0.0,0.0,0.0,0.0,0.996457041626
1532,2516002009,13,251600,0.0,0.0,0.0,0.0,0.0
931,6114003008,1,611400,0.0,0.0,0.0,0.0,0.0
931,6114003008,4,611400,0.0,0.0,0.0,0.0,0.0
931,6114003008,7,611400,0.0,1.0550955414,0.0,0.0,0.0
931,6114003008,10,611400,0.0,0.0,0.0,0.0,0.0
931,6114003008,13,611400,0.0,0.0,0.0,0.960286201916,0.0
612,7102005006,1,710200,0.0,0.0,1.31738683127,0.0,0.0
612,7102005006,4,710200,0.0,0.0,0.0,0.0,0.97716215083
612,7102005006,7,710200,0.0,0.976712548013,0.0,0.0,0.0
612,7102005006,10,710200,0.0,0.0,0.0,0.0,0.0
612,7102005006,13,710200,0.0,0.0,0.0,0.0,0.0
233,4105001002,1,410500,0.0,0.791139240506,0.0,0.0,1.08333333333
233,4105001002,4,410500,0.0,0.0,0.0,0.0,0.0
233,4105001002,7,410500,0.0,0.0,0.950474898236,0.0,0.0
233,4105001002,10,410500,0.0,0.0,0.0,0.0,0.0
233,4105001002,13,410500,0.0,0.0,0.0,0.977163984341,0.0
612,7102005000,1,710200,0.0,0.0,1.31738683127,0.0,0.780669821615
612,7102005000,4,710200,0.0,0.0,0.0,1.00375799573,0.97716215083
612,7102005000,7,710200,0.0,0.0,0.0,1.03179369425,0.0
612,7102005000,10,710200,0.0,0.0,0.0,0.0,0.0
612,7102005000,13,710200,0.0,0.0,0.0,0.0,0.0
732,6813003002,1,681300,0.0,0.0,0.0,2.2095808383,1.11290322588
732,6813003002,4,681300,0.0,0.0,0.922102596579,3.01485965877,0.0
732,6813003002,7,681300,0.0,0.0,0.0,0.94238410596,2.63645779389
732,6813003002,10,681300,0.0,0.0,0.0,0.0,0.0
732,6813003002,13,681300,0.0,0.0,0.0,0.962247962255,0.980295566498
2514,1903001011,1,190300,0.0,0.0,0.0,0.89649415693,0.0
2514,1903001011,4,190300,0.0,0.0,0.0,0.0,0.0
2514,1903001011,7,190300,0.0,0.0,0.0,0.0,0.0
2514,1903001011,10,190300,0.0,1.00730943265,0.0,0.0,0.0
2514,1903001011,13,190300,0.0,0.0,0.0,0.0,0.0
913,6006001006,1,600600,0.0,0.0,1.04444444445,0.0,1.06301531213
913,6006001006,4,600600,0.0,0.0,0.0,0.0,1.00129884187
913,6006001006,7,600600,0.0,0.0,0.0,0.0,0.0
913,6006001006,10,600600,0.0,0.0,0.0,0.0,0.0
913,6006001006,13,600600,0.0,0.0,0.0,0.0,0.0
712,8348002009,1,834800,0.0,0.0,0.0,1.51862464182,0.0
712,8348002009,4,834800,0.0,0.0,0.0,0.0,1.91481844946
712,8348002009,7,834800,0.0,0.0,0.0,0.0,0.935638714731
712,8348002009,10,834800,0.0,0.0,0.0,1.08827934843,0.0
712,8348002009,13,834800,0.0,0.0,0.0,0.0,0.0
913,6006001002,1,600600,0.0,0.0,1.04444444445,0.0,1.06301531213
913,6006001002,4,600600,0.0,0.0,0.0,0.0,0.0
913,6006001002,7,600600,0.0,0.0,0.0,0.0,0.0
913,6006001002,10,600600,0.0,0.0,0.0,0.0,0.0
913,6006001002,13,600600,0.0,0.0,0.0,0.0,0.0
711,8348002006,1,834800,0.0,0.0,0.0,0.0,0.0
711,8348002006,4,834800,0.0,0.0,0.959958932242,0.0,0.0
711,8348002006,7,834800,0.0,0.0,0.0,0.0,1.0043162199
711,8348002006,10,834800,0.0,0.0,0.0,0.0,0.0
711,8348002006,13,834800,0.0,0.0,0.0,0.0,0.0
711,8348002005,1,834800,0.0,0.0,0.0,1.22573839663,0.0
711,8348002005,4,834800,0.0,0.0,0.0,0.932830705963,0.0
711,8348002005,7,834800,0.0,0.0,0.0,0.0,1.0043162199
711,8348002005,10,834800,0.0,0.0,0.0,0.0,0.0
711,8348002005,13,834800,0.0,0.0,0.0,0.0,0.0
1213,2421002014,1,242100,0.0,0.0,0.0,0.709452201931,0.562189054684
1213,2421002014,4,242100,0.0,0.0,0.0,0.0,0.973898142981
1213,2421002014,7,242100,0.0,0.0,0.0,0.0,0.956878934037
1213,2421002014,10,242100,0.0,0.0,0.0,0.946774299402,0.0
1213,2421002014,13,242100,0.0,2.1938739993,0.0,0.955036598115,0.0
2535,2304002014,1,230400,0.0,0.0,0.0,0.0,0.0
2535,2304002014,4,230400,0.0,1.03919239905,0.0,0.0,0.0
2535,2304002014,7,230400,0.0,0.0,0.0,0.0,0.0
2535,2304002014,10,230400,0.0,0.0,0.0,0.0,0.0
2535,2304002014,13,230400,0.0,0.0,0.0,0.0,0.0
831,6610005012,1,661000,0.0,0.0,0.0,0.0,0.0
831,6610005012,4,661000,0.0,0.0,0.0,0.0,0.0
831,6610005012,7,661000,0.0,0.0,0.0,0.984497995838,0.0
831,6610005012,10,661000,0.0,0.0,0.0,3.61912467253,0.0
831,6610005012,13,661000,0.0,0.0,0.0,0.0,0.0
2525,2209021015,1,220902,0.0,0.0,0.0,0.0,0.0
2525,2209021015,4,220902,0.0,1.04689655173,0.0,0.0,0.0
2525,2209021015,7,220902,0.0,1.00788497217,0.0,0.0,0.0
2525,2209021015,10,220902,0.0,0.0,0.0,0.0,0.0
2525,2209021015,13,220902,0.0,0.0,0.0,0.0,0.0
832,6610004017,1,661000,0.0,0.0,0.0,0.0,0.0
832,6610004017,4,661000,0.0,0.0,0.0,1.01371478218,0.0
832,6610004017,7,661000,0.0,0.0,1.01827017716,0.0,0.0
832,6610004017,10,661000,0.0,0.0,4.26535341832,0.0,0.0
832,6610004017,13,661000,0.0,0.0,0.0,0.0,0.0
2412,206023014,1,20602,0.0,0.0,0.0,0.0,0.0
2412,206023014,4,20602,0.0,0.0,0.0,0.0,0.0
2412,206023014,7,20602,0.0,0.0,0.0,0.0,0.0
2412,206023014,10,20602,0.0,0.0,0.0,0.0,0.0
2412,206023014,13,20602,0.0,0.0,0.0,0.0,0.0
631,4401024005,1,440102,1.0230431602,1.09640087252,0.0,2.60096735187,0.0
631,4401024005,4,440102,1.08664863145,0.0,1.0500427716,0.0,0.0
631,4401024005,7,440102,0.81746633795,0.0,0.0,0.99075011684,0.0
631,4401024005,10,440102,0.0,0.0,0.0,1.00580657499,0.0
631,4401024005,13,440102,0.0,0.0,0.0,0.0,0.0
631,4401024004,1,440102,0.0,1.09640087252,0.95832759334,1.73397823458,0.0
631,4401024004,4,440102,0.0,0.0,1.0500427716,0.0,0.0
631,4401024004,7,440102,0.81746633795,0.0,0.0,0.0,0.998956158664
631,4401024004,10,440102,1.86965707784,0.0,0.0,1.00580657499,0.0
631,4401024004,13,440102,0.0,0.0,0.0,0.0,0.0
1114,2602001013,1,260200,0.0,0.0,0.0,0.0,0.0
1114,2602001013,4,260200,0.0,0.0,0.0,0.0,0.0
1114,2602001013,7,260200,0.0,0.0,0.0,0.0,0.0
1114,2602001013,10,260200,0.0,0.0,0.0,1.83333333333,0.0
1114,2602001013,13,260200,0.0,0.0,0.0,0.0,0.0
631,4401024001,1,440102,0.0,1.09640087252,0.95832759334,1.73397823458,0.0
631,4401024001,4,440102,1.08664863145,0.0,1.0500427716,0.0,0.0
631,4401024001,7,440102,0.81746633795,0.0,0.0,0.0,0.998956158664
631,4401024001,10,440102,1.86965707784,0.0,0.0,0.0,0.988225377572
631,4401024001,13,440102,0.0,0.0,0.0,0.0,0.0
631,4401024003,1,440102,0.0,1.09640087252,0.95832759334,1.73397823458,0.0
631,4401024003,4,440102,1.08664863145,0.0,1.0500427716,0.0,0.0
631,4401024003,7,440102,0.0,0.0,0.0,0.0,0.998956158664
631,4401024003,10,440102,1.86965707784,0.0,0.0,1.00580657499,0.0
631,4401024003,13,440102,0.0,0.0,0.0,0.0,0.0
331,8439004000,1,843900,1.30465949821,0.975943591873,0.0,0.0,0.0
331,8439004000,4,843900,0.0,0.0,2.04204954054,0.0,1.03205610996
331,8439004000,7,843900,0.0,0.0,0.0,0.0,0.0
331,8439004000,10,843900,0.0,0.0,0.0,1.02265536386,0.0
331,8439004000,13,843900,0.0,0.0,0.0,0.0,0.0
331,8439004001,1,843900,0.0,0.975943591873,0.0,0.0,0.0
331,8439004001,4,843900,0.0,0.996447602132,1.02102477027,0.0,1.03205610996
331,8439004001,7,843900,0.0,0.0,0.0,0.0,0.0
331,8439004001,10,843900,0.0,0.0,0.0,1.02265536386,0.0
331,8439004001,13,843900,0.0,0.0,0.0,0.0,0.0
814,5607001014,1,560700,0.0,0.0,0.0,0.0,0.0
814,5607001014,4,560700,1.21200980393,0.0,0.0,0.0,0.0
814,5607001014,7,560700,0.0,0.0,0.0,0.0,0.0
814,5607001014,10,560700,0.0,0.0,0.0,0.0,0.0
814,5607001014,13,560700,0.0,0.0,0.0,0.0,0.0
1713,1408005004,1,140800,0.0,-0.0,0.0,0.0,0.0
1713,1408005004,4,140800,0.0,0.0,0.0,0.0,0.0
1713,1408005004,7,140800,0.0,0.0,0.0,0.0,0.0
1713,1408005004,10,140800,0.0,0.0,0.0,0.0,0.0
1713,1408005004,13,140800,0.0,0.0,0.0,0.0,0.0
1713,1408005005,1,140800,0.0,-0.0,2.34615384616,0.0,0.0
1713,1408005005,4,140800,0.0,0.0,0.0,0.0,0.0
1713,1408005005,7,140800,0.0,0.0,0.0,0.0,0.0
1713,1408005005,10,140800,0.0,0.0,0.0,0.0,0.0
1713,1408005005,13,140800,0.583333333332,0.0,0.0,0.0,0.0
2412,205002011,1,20500,0.0,0.0,1.23728813559,0.0,0.0
2412,205002011,4,20500,0.0,0.0,0.0,0.0,0.0
2412,205002011,7,20500,0.0,0.0,0.0,0.0,0.0
2412,205002011,10,20500,0.0,0.0,0.0,0.0,0.0
2412,205002011,13,20500,0.0,0.0,0.0,0.0,0.0
633,4409003013,1,440900,0.0,0.0,0.0,1.65825688073,0.0
633,4409003013,4,440900,0.0,0.0,0.0,0.0,0.0
633,4409003013,7,440900,0.0,0.0,0.0,0.0,0.925574891243
633,4409003013,10,440900,0.0,0.0,0.0,0.0,0.0
633,4409003013,13,440900,0.0,0.0,0.0,0.0,0.878281622913
533,5401014011,1,540101,0.0,0.0,0.0,0.0,0.0
533,5401014011,4,540101,0.0,0.0,0.0,0.0,0.0
533,5401014011,7,540101,0.0,0.0,0.0,0.0,0.0
533,5401014011,10,540101,0.0,0.0,0.0,0.0,0.0
533,5401014011,13,540101,0.0,0.0,0.0,0.0,0.0
2011,208014018,1,20801,0.0,0.0,0.0,0.0,0.0
2011,208014018,4,20801,0.0,0.0,0.0,0.0,0.0
2011,208014018,7,20801,0.0,0.0,0.0,0.0,0.0
2011,208014018,10,20801,0.0,0.0,0.0,0.0,0.0
2011,208014018,13,20801,0.0,0.0,0.0,0.0,0.0
1034,8413002017,1,841300,0.0,0.0,0.0,-0.0,0.0
1034,8413002017,4,841300,0.0,0.0,0.0,0.0,0.0
1034,8413002017,7,841300,0.0,0.0,0.0,0.0,0.0
1034,8413002017,10,841300,0.0,0.0,0.0,0.0,0.0
1034,8413002017,13,841300,0.0,0.0,0.0,0.0,0.0
2515,1907023001,1,190702,0.0,0.0,0.0,0.908031088088,0.0
2515,1907023001,4,190702,0.0,0.0,0.0,0.0,0.0
2515,1907023001,7,190702,0.0,0.0,0.0,0.0,0.0
2515,1907023001,10,190702,0.0,0.0,0.0,0.0,0.0
2515,1907023001,13,190702,0.0,0.0,0.0,0.0,0.0
1724,1605022017,1,160502,0.0,0.0,0.0,0.0,1.57812499999
1724,1605022017,4,160502,0.0,0.0,0.0,0.0,0.0
1724,1605022017,7,160502,0.0,0.0,0.0,0.0,1.02510460251
1724,1605022017,10,160502,-0.0,0.0,0.0,0.0,0.0
1724,1605022017,13,160502,0.0,1.41971830986,0.0,0.0,0.0
2011,208014013,1,20801,0.0,0.0,0.0,0.0,0.0
2011,208014013,4,20801,0.0,0.0,0.0,0.0,0.0
2011,208014013,7,20801,0.0,0.0,0.0,0.0,0.0
2011,208014013,10,20801,0.0,1.04347826087,0.0,0.0,0.0
2011,208014013,13,20801,0.0,0.0,0.0,0.0,0.0
213,3406001000,1,340600,0.0,0.0,0.0,0.0,0.0
213,3406001000,4,340600,0.0,0.0,0.0,0.0,0.0
213,3406001000,7,340600,0.0,0.0,0.0,0.0,1.01885098744
213,3406001000,10,340600,0.0,0.0,0.0,0.0,0.0
213,3406001000,13,340600,-0.0,0.0,0.0,0.0,0.0
1811,8325002022,1,832500,0.0,0.0,0.0,0.0,0.0
1811,8325002022,4,832500,0.0,0.0,0.0,0.0,0.0
