# beat,block,tract,knox_sums,Jan_Mar_ave,Apr_Jun_ave,Jul_Sep_ave,Oct_Dec_ave,expburgs,baseline
331.0, 4301012000.0, 430101.0, 0.977869088807, 0.122222, 0.122222, 0.111111, 0.2, 0.00314518725716, 0.00321636842105
331.0, 4301011003.0, 430101.0, 3.95191996263, 0.122222, 0.122222, 0.111111, 0.2, 0.0127108305703, 0.00321636842105
331.0, 4301014001.0, 430101.0, 2.92794980367, 0.122222, 0.122222, 0.111111, 0.2, 0.00941736528695, 0.00321636842105
331.0, 4301014002.0, 430101.0, 1.9606245757, 0.122222, 0.122222, 0.111111, 0.2, 0.00630609097082, 0.00321636842105
331.0, 4301014004.0, 430101.0, 1.94763751581, 0.122222, 0.122222, 0.111111, 0.2, 0.00626431980151, 0.00321636842105
331.0, 4301014006.0, 430101.0, 1.97718158084, 0.122222, 0.122222, 0.111111, 0.2, 0.0063593443993, 0.00321636842105
331.0, 4301013002.0, 430101.0, 1.97718158084, 0.122222, 0.122222, 0.111111, 0.2, 0.0063593443993, 0.00321636842105
1621.0, 1202002022.0, 120200.0, 0.0, 0.066667, 0.044444, 0.022222, 0.011111, 0.0, 0.00175439473684
1621.0, 1202001016.0, 120200.0, 0.0, 0.066667, 0.044444, 0.022222, 0.011111, 0.0, 0.00175439473684
1621.0, 1202001026.0, 120200.0, 0.0, 0.066667, 0.044444, 0.022222, 0.011111, 0.0, 0.00175439473684
1621.0, 1202004002.0, 120200.0, 0.0, 0.066667, 0.044444, 0.022222, 0.011111, 0.0, 0.00175439473684
1922.0, 603002011.0, 60300.0, 1.06666050296, 0.055556, 0.0, 0.033333, 0.011111, 0.00155945765533, 0.001462
1922.0, 603002004.0, 60300.0, 0.0, 0.055556, 0.0, 0.033333, 0.011111, 0.0, 0.001462
1922.0, 603002021.0, 60300.0, 1.06666050296, 0.055556, 0.0, 0.033333, 0.011111, 0.00155945765533, 0.001462
2232.0, 7307001003.0, 730700.0, 0.0, 0.044444, 0.111111, 0.033333, 0.077778, 0.0, 0.00116957894737
2232.0, 7307002005.0, 730700.0, 0.0, 0.044444, 0.111111, 0.033333, 0.077778, 0.0, 0.00116957894737
2232.0, 7307002039.0, 730700.0, 0.0, 0.044444, 0.111111, 0.033333, 0.077778, 0.0, 0.00116957894737
831.0, 6611003008.0, 661100.0, 0.0, 0.188889, 0.111111, 0.133333, 0.155556, 0.0, 0.00497076315789
831.0, 6611001010.0, 661100.0, 0.0, 0.188889, 0.111111, 0.133333, 0.155556, 0.0, 0.00497076315789
831.0, 6611005015.0, 661100.0, 0.0, 0.188889, 0.111111, 0.133333, 0.155556, 0.0, 0.00497076315789
835.0, 6611002009.0, 661100.0, 0.0, 0.188889, 0.111111, 0.133333, 0.155556, 0.0, 0.00497076315789
835.0, 6611002006.0, 661100.0, 0.0, 0.188889, 0.111111, 0.133333, 0.155556, 0.0, 0.00497076315789
1212.0, 2422002001.0, 242200.0, 0.0, 0.155556, 0.211111, 0.1, 0.122222, 0.0, 0.00409357894737
1212.0, 2422002009.0, 242200.0, 3.07420036559, 0.155556, 0.211111, 0.1, 0.122222, 0.0125844818966, 0.00409357894737
1212.0, 2422002010.0, 242200.0, 4.03214429083, 0.155556, 0.211111, 0.1, 0.122222, 0.0165059009817, 0.00409357894737
1212.0, 2422001021.0, 242200.0, 1.8786221343, 0.155556, 0.211111, 0.1, 0.122222, 0.00769028801903, 0.00409357894737
1212.0, 2422001022.0, 242200.0, 2.82895245588, 0.155556, 0.211111, 0.1, 0.122222, 0.0115805402165, 0.00409357894737
1212.0, 2422001015.0, 242200.0, 1.8786221343, 0.155556, 0.211111, 0.1, 0.122222, 0.00769028801903, 0.00409357894737
333.0, 4305001003.0, 430500.0, 1.12409638554, 0.111111, 0.2, 0.1, 0.133333, 0.00328682824984, 0.00292397368421
333.0, 4305001002.0, 430500.0, 2.96990979357, 0.111111, 0.2, 0.1, 0.133333, 0.00868393808088, 0.00292397368421
324.0, 4305002006.0, 430500.0, 0.691991786451, 0.111111, 0.2, 0.1, 0.133333, 0.00202336577327, 0.00292397368421
324.0, 4305002007.0, 430500.0, 0.996372347703, 0.111111, 0.2, 0.1, 0.133333, 0.00291336652436, 0.00292397368421
324.0, 4305002002.0, 430500.0, 0.996372347703, 0.111111, 0.2, 0.1, 0.133333, 0.00291336652436, 0.00292397368421
324.0, 4305002010.0, 430500.0, 0.0, 0.111111, 0.2, 0.1, 0.133333, 0.0, 0.00292397368421
333.0, 4305001004.0, 430500.0, 1.08795602199, 0.111111, 0.2, 0.1, 0.133333, 0.00318115477788, 0.00292397368421
324.0, 4305003002.0, 430500.0, 0.0, 0.111111, 0.2, 0.1, 0.133333, 0.0, 0.00292397368421
324.0, 4305003011.0, 430500.0, 0.996372347703, 0.111111, 0.2, 0.1, 0.133333, 0.00291336652436, 0.00292397368421
221.0, 8360002000.0, 836000.0, 0.813265306118, 0.033333, 0.088889, 0.055556, 0.011111, 0.000713383485496, 0.000877184210526
221.0, 8360001000.0, 836000.0, 0.0, 0.033333, 0.088889, 0.055556, 0.011111, 0.0, 0.000877184210526
221.0, 8360002017.0, 836000.0, 0.0, 0.033333, 0.088889, 0.055556, 0.011111, 0.0, 0.000877184210526
1223.0, 2804001037.0, 280400.0, 0.0, 0.033333, 0.022222, 0.077778, 0.066667, 0.0, 0.000877184210526
1933.0, 627001002.0, 62700.0, 0.0, 0.022222, 0.022222, 0.066667, 0.022222, 0.0, 0.000584789473684
1932.0, 627003006.0, 62700.0, 0.0, 0.022222, 0.022222, 0.066667, 0.022222, 0.0, 0.000584789473684
2412.0, 205004009.0, 20500.0, 0.0, 0.088889, 0.044444, 0.088889, 0.044444, 0.0, 0.00233918421053
2412.0, 205004004.0, 20500.0, 0.0, 0.088889, 0.044444, 0.088889, 0.044444, 0.0, 0.00233918421053
2412.0, 205001001.0, 20500.0, 0.0, 0.088889, 0.044444, 0.088889, 0.044444, 0.0, 0.00233918421053
2412.0, 205003002.0, 20500.0, 0.0, 0.088889, 0.044444, 0.088889, 0.044444, 0.0, 0.00233918421053
2412.0, 205002011.0, 20500.0, 0.0, 0.088889, 0.044444, 0.088889, 0.044444, 0.0, 0.00233918421053
2412.0, 205002003.0, 20500.0, 0.0, 0.088889, 0.044444, 0.088889, 0.044444, 0.0, 0.00233918421053
222.0, 3906002010.0, 390600.0, 0.920436817472, 0.0, 0.011111, 0.022222, 0.0, 0.0, 0.0
2533.0, 2502002001.0, 250200.0, 1.00404040404, 0.033333, 0.044444, 0.066667, 0.033333, 0.000880728389154, 0.000877184210526
2533.0, 2502002005.0, 250200.0, 1.00404040404, 0.033333, 0.044444, 0.066667, 0.033333, 0.000880728389154, 0.000877184210526
222.0, 3904001007.0, 390400.0, 0.0, 0.0, 0.066667, 0.1, 0.044444, 0.0, 0.0
222.0, 3904001003.0, 390400.0, 0.0, 0.0, 0.066667, 0.1, 0.044444, 0.0, 0.0
222.0, 3904001002.0, 390400.0, 0.0, 0.0, 0.066667, 0.1, 0.044444, 0.0, 0.0
232.0, 4004001018.0, 400400.0, 1.04927551673, 0.066667, 0.088889, 0.011111, 0.1, 0.00184084344405, 0.00175439473684
231.0, 4004001012.0, 400400.0, 0.0, 0.066667, 0.088889, 0.011111, 0.1, 0.0, 0.00175439473684
2521.0, 1901001001.0, 190100.0, 0.0, 0.055556, 0.033333, 0.022222, 0.0, 0.0, 0.001462
1422.0, 2227002011.0, 222700.0, 0.0, 0.033333, 0.077778, 0.011111, 0.011111, 0.0, 0.000877184210526
1023.0, 8433001039.0, 843300.0, 0.0, 0.0, 0.033333, 0.044444, 0.033333, 0.0, 0.0
1732.0, 8311003006.0, 831100.0, 0.0, 0.033333, 0.066667, 0.055556, 0.1, 0.0, 0.000877184210526
1732.0, 8311003007.0, 831100.0, 0.0, 0.033333, 0.066667, 0.055556, 0.1, 0.0, 0.000877184210526
1732.0, 8311003008.0, 831100.0, 0.0, 0.033333, 0.066667, 0.055556, 0.1, 0.0, 0.000877184210526
1732.0, 8311001017.0, 831100.0, 0.0, 0.033333, 0.066667, 0.055556, 0.1, 0.0, 0.000877184210526
1732.0, 8311004019.0, 831100.0, 0.0, 0.033333, 0.066667, 0.055556, 0.1, 0.0, 0.000877184210526
1722.0, 1405001008.0, 140500.0, 0.0, 0.033333, 0.022222, 0.022222, 0.066667, 0.0, 0.000877184210526
922.0, 5805023027.0, 580502.0, 0.0, 0.055556, 0.088889, 0.077778, 0.033333, 0.0, 0.001462
921.0, 5805023018.0, 580502.0, 0.0, 0.055556, 0.088889, 0.077778, 0.033333, 0.0, 0.001462
312.0, 4207004005.0, 420700.0, 1.0278280543, 0.155556, 0.166667, 0.244444, 0.177778, 0.0042074952846, 0.00409357894737
321.0, 4207003004.0, 420700.0, 0.0, 0.155556, 0.166667, 0.244444, 0.177778, 0.0, 0.00409357894737
321.0, 4207002008.0, 420700.0, 0.0, 0.155556, 0.166667, 0.244444, 0.177778, 0.0, 0.00409357894737
312.0, 4207005007.0, 420700.0, 3.54207521588, 0.155556, 0.166667, 0.244444, 0.177778, 0.0144997645337, 0.00409357894737
731.0, 6911004019.0, 691100.0, 0.793617021281, 0.088889, 0.055556, 0.033333, 0.044444, 0.00185641640539, 0.00233918421053
731.0, 6911002007.0, 691100.0, 1.72359496124, 0.088889, 0.055556, 0.033333, 0.044444, 0.00403180611868, 0.00233918421053
731.0, 6911004010.0, 691100.0, 0.793617021281, 0.088889, 0.055556, 0.033333, 0.044444, 0.00185641640539, 0.00233918421053
731.0, 6911004000.0, 691100.0, 0.0, 0.088889, 0.055556, 0.033333, 0.044444, 0.0, 0.00233918421053
822.0, 6309003022.0, 630900.0, 0.0, 0.055556, 0.1, 0.055556, 0.055556, 0.0, 0.001462
822.0, 6309001014.0, 630900.0, 0.0, 0.055556, 0.1, 0.055556, 0.055556, 0.0, 0.001462
822.0, 6309002000.0, 630900.0, 0.0, 0.055556, 0.1, 0.055556, 0.055556, 0.0, 0.001462
822.0, 6309002001.0, 630900.0, 0.0, 0.055556, 0.1, 0.055556, 0.055556, 0.0, 0.001462
822.0, 6309002003.0, 630900.0, 0.0, 0.055556, 0.1, 0.055556, 0.055556, 0.0, 0.001462
832.0, 6610002004.0, 661000.0, 0.0, 0.2, 0.144444, 0.166667, 0.055556, 0.0, 0.00526315789474
832.0, 6610004017.0, 661000.0, 0.0, 0.2, 0.144444, 0.166667, 0.055556, 0.0, 0.00526315789474
831.0, 6610005004.0, 661000.0, 0.0, 0.2, 0.144444, 0.166667, 0.055556, 0.0, 0.00526315789474
831.0, 6610005012.0, 661000.0, 0.0, 0.2, 0.144444, 0.166667, 0.055556, 0.0, 0.00526315789474
831.0, 6610004005.0, 661000.0, 1.05191370913, 0.2, 0.144444, 0.166667, 0.055556, 0.00553638794279, 0.00526315789474
832.0, 6610004001.0, 661000.0, 5.83518029445, 0.2, 0.144444, 0.166667, 0.055556, 0.0307114752339, 0.00526315789474
832.0, 6610004000.0, 661000.0, 5.61004532005, 0.2, 0.144444, 0.166667, 0.055556, 0.0295265543161, 0.00526315789474
2512.0, 1906012000.0, 190601.0, 0.0, 0.022222, 0.022222, 0.022222, 0.033333, 0.0, 0.000584789473684
2512.0, 1906011002.0, 190601.0, 0.0, 0.022222, 0.022222, 0.022222, 0.033333, 0.0, 0.000584789473684
2514.0, 1906013007.0, 190601.0, 0.0, 0.022222, 0.022222, 0.022222, 0.033333, 0.0, 0.000584789473684
2512.0, 1906013021.0, 190601.0, 1.00518672199, 0.022222, 0.022222, 0.022222, 0.033333, 0.000587822614107, 0.000584789473684
1434.0, 2406001015.0, 240600.0, 0.7096, 0.011111, 0.0, 0.033333, 0.011111, 0.000207483305263, 0.000292394736842
1434.0, 2406001008.0, 240600.0, 0.0, 0.011111, 0.0, 0.033333, 0.011111, 0.0, 0.000292394736842
1235.0, 3105001029.0, 310500.0, 0.0, 0.0, 0.022222, 0.022222, 0.0, 0.0, 0.0
1235.0, 3105001010.0, 310500.0, 0.0, 0.0, 0.022222, 0.022222, 0.0, 0.0, 0.0
614.0, 7107004010.0, 710700.0, 1.79230769231, 0.088889, 0.111111, 0.088889, 0.111111, 0.00419253785426, 0.00233918421053
614.0, 7107004009.0, 710700.0, 0.0, 0.088889, 0.111111, 0.088889, 0.111111, 0.0, 0.00233918421053
613.0, 7107003011.0, 710700.0, 0.0, 0.088889, 0.111111, 0.088889, 0.111111, 0.0, 0.00233918421053
612.0, 7107002006.0, 710700.0, 0.0, 0.088889, 0.111111, 0.088889, 0.111111, 0.0, 0.00233918421053
612.0, 7107001005.0, 710700.0, 0.0, 0.088889, 0.111111, 0.088889, 0.111111, 0.0, 0.00233918421053
612.0, 7107001006.0, 710700.0, 0.0, 0.088889, 0.111111, 0.088889, 0.111111, 0.0, 0.00233918421053
1225.0, 8382002053.0, 838200.0, 0.0, 0.0, 0.0, 0.044444, 0.011111, 0.0, 0.0
333.0, 4309002005.0, 430900.0, 0.0, 0.055556, 0.022222, 0.011111, 0.0, 0.0, 0.001462
333.0, 4309001013.0, 430900.0, 1.08795602199, 0.055556, 0.022222, 0.011111, 0.0, 0.00159059170415, 0.001462
324.0, 4309001006.0, 430900.0, 0.996372347703, 0.055556, 0.022222, 0.011111, 0.0, 0.00145669637234, 0.001462
1213.0, 2420001012.0, 242000.0, 0.0, 0.1, 0.222222, 0.111111, 0.133333, 0.0, 0.00263157894737
1213.0, 2420002017.0, 242000.0, 1.09345010402, 0.1, 0.222222, 0.111111, 0.133333, 0.00287750027374, 0.00263157894737
1213.0, 2420003007.0, 242000.0, 0.0, 0.1, 0.222222, 0.111111, 0.133333, 0.0, 0.00263157894737
2222.0, 7302012014.0, 730201.0, 0.0, 0.1, 0.088889, 0.066667, 0.133333, 0.0, 0.00263157894737
2222.0, 7302012007.0, 730201.0, 1.33072916667, 0.1, 0.088889, 0.066667, 0.133333, 0.00350191885966, 0.00263157894737
2222.0, 7302012006.0, 730201.0, 1.33072916667, 0.1, 0.088889, 0.066667, 0.133333, 0.00350191885966, 0.00263157894737
2222.0, 7302015001.0, 730201.0, 0.0, 0.1, 0.088889, 0.066667, 0.133333, 0.0, 0.00263157894737
2222.0, 7302015002.0, 730201.0, 0.0, 0.1, 0.088889, 0.066667, 0.133333, 0.0, 0.00263157894737
2221.0, 7302014018.0, 730201.0, 0.0, 0.1, 0.088889, 0.066667, 0.133333, 0.0, 0.00263157894737
2222.0, 7302015017.0, 730201.0, 0.0, 0.1, 0.088889, 0.066667, 0.133333, 0.0, 0.00263157894737
2221.0, 7302011014.0, 730201.0, 1.25666666669, 0.1, 0.088889, 0.066667, 0.133333, 0.00330701754392, 0.00263157894737
2222.0, 7302011013.0, 730201.0, 1.81889763778, 0.1, 0.088889, 0.066667, 0.133333, 0.004786572731, 0.00263157894737
421.0, 4313022012.0, 431302.0, 1.88093722919, 0.2, 0.177778, 0.2, 0.233333, 0.00989966962732, 0.00526315789474
421.0, 4313022010.0, 431302.0, 2.99850458135, 0.2, 0.177778, 0.2, 0.233333, 0.0157816030597, 0.00526315789474
421.0, 4313022001.0, 431302.0, 5.31510305962, 0.2, 0.177778, 0.2, 0.233333, 0.0279742266296, 0.00526315789474
421.0, 4313022003.0, 431302.0, 3.10374500249, 0.2, 0.177778, 0.2, 0.233333, 0.0163355000131, 0.00526315789474
334.0, 4313021008.0, 431302.0, 4.06772218912, 0.2, 0.177778, 0.2, 0.233333, 0.0214090641533, 0.00526315789474
334.0, 4313021006.0, 431302.0, 4.87815857377, 0.2, 0.177778, 0.2, 0.233333, 0.0256745188093, 0.00526315789474
421.0, 4313023006.0, 431302.0, 4.06782306476, 0.2, 0.177778, 0.2, 0.233333, 0.0214095950777, 0.00526315789474
421.0, 4313023005.0, 431302.0, 3.94295985438, 0.2, 0.177778, 0.2, 0.233333, 0.0207524202862, 0.00526315789474
421.0, 4313023003.0, 431302.0, 4.90725210017, 0.2, 0.177778, 0.2, 0.233333, 0.0258276426325, 0.00526315789474
421.0, 4313023008.0, 431302.0, 4.93566399615, 0.2, 0.177778, 0.2, 0.233333, 0.0259771789271, 0.00526315789474
421.0, 4313023009.0, 431302.0, 5.34428432239, 0.2, 0.177778, 0.2, 0.233333, 0.0281278122231, 0.00526315789474
421.0, 4313023010.0, 431302.0, 3.94219048757, 0.2, 0.177778, 0.2, 0.233333, 0.0207483709872, 0.00526315789474
1723.0, 1406022009.0, 140602.0, 0.0, 0.055556, 0.088889, 0.022222, 0.022222, 0.0, 0.001462
1723.0, 1406023006.0, 140602.0, 0.0, 0.055556, 0.088889, 0.022222, 0.022222, 0.0, 0.001462
1232.0, 2838001002.0, 283800.0, 0.733096085409, 0.022222, 0.022222, 0.011111, 0.011111, 0.000428706873946, 0.000584789473684
612.0, 7103001007.0, 710300.0, 0.0, 0.044444, 0.044444, 0.033333, 0.022222, 0.0, 0.00116957894737
612.0, 7103001014.0, 710300.0, 0.0, 0.044444, 0.044444, 0.033333, 0.022222, 0.0, 0.00116957894737
612.0, 7103001010.0, 710300.0, 0.0, 0.044444, 0.044444, 0.033333, 0.022222, 0.0, 0.00116957894737
612.0, 7103001022.0, 710300.0, 0.0, 0.044444, 0.044444, 0.033333, 0.022222, 0.0, 0.00116957894737
612.0, 7103001028.0, 710300.0, 0.0, 0.044444, 0.044444, 0.033333, 0.022222, 0.0, 0.00116957894737
1924.0, 621003003.0, 62100.0, 0.859282422646, 0.077778, 0.1, 0.033333, 0.033333, 0.00175877021759, 0.00204678947368
1924.0, 621003009.0, 62100.0, 0.859282422646, 0.077778, 0.1, 0.033333, 0.033333, 0.00175877021759, 0.00204678947368
1924.0, 621002006.0, 62100.0, 0.859282422646, 0.077778, 0.1, 0.033333, 0.033333, 0.00175877021759, 0.00204678947368
2515.0, 1913022026.0, 191302.0, 0.0, 0.011111, 0.088889, 0.088889, 0.033333, 0.0, 0.000292394736842
2515.0, 1913022028.0, 191302.0, 1.2044456641, 0.011111, 0.088889, 0.088889, 0.033333, 0.000352173572995, 0.000292394736842
2412.0, 206012014.0, 20601.0, 0.0, 0.044444, 0.066667, 0.044444, 0.122222, 0.0, 0.00116957894737
2412.0, 206012017.0, 20601.0, 0.0, 0.044444, 0.066667, 0.044444, 0.122222, 0.0, 0.00116957894737
2412.0, 206012008.0, 20601.0, 0.976457998932, 0.044444, 0.066667, 0.044444, 0.122222, 0.00114204471854, 0.00116957894737
531.0, 4914001012.0, 491400.0, 0.0, 0.133333, 0.155556, 0.077778, 0.077778, 0.0, 0.00350876315789
531.0, 4914002016.0, 491400.0, 0.0, 0.133333, 0.155556, 0.077778, 0.077778, 0.0, 0.00350876315789
531.0, 4914002022.0, 491400.0, 0.0, 0.133333, 0.155556, 0.077778, 0.077778, 0.0, 0.00350876315789
531.0, 4914003026.0, 491400.0, 0.0, 0.133333, 0.155556, 0.077778, 0.077778, 0.0, 0.00350876315789
531.0, 4914003025.0, 491400.0, 0.43877551023, 0.133333, 0.155556, 0.077778, 0.077778, 0.00153955934488, 0.00350876315789
531.0, 4914002028.0, 491400.0, 0.0, 0.133333, 0.155556, 0.077778, 0.077778, 0.0, 0.00350876315789
1434.0, 8310001006.0, 831000.0, 0.0, 0.022222, 0.055556, 0.022222, 0.044444, 0.0, 0.000584789473684
1434.0, 8310002007.0, 831000.0, 1.83084577116, 0.022222, 0.055556, 0.022222, 0.044444, 0.00107065933491, 0.000584789473684
1434.0, 8310002001.0, 831000.0, 0.0, 0.022222, 0.055556, 0.022222, 0.044444, 0.0, 0.000584789473684
2521.0, 1908003001.0, 190800.0, 1.44375963021, 0.055556, 0.122222, 0.111111, 0.055556, 0.00211077657937, 0.001462
2521.0, 1908005014.0, 190800.0, 0.0, 0.055556, 0.122222, 0.111111, 0.055556, 0.0, 0.001462
2521.0, 1908001010.0, 190800.0, 1.35038659794, 0.055556, 0.122222, 0.111111, 0.055556, 0.00197426520619, 0.001462
2521.0, 1908001006.0, 190800.0, 0.0, 0.055556, 0.122222, 0.111111, 0.055556, 0.0, 0.001462
1933.0, 630003001.0, 63000.0, 0.958741258741, 0.077778, 0.055556, 0.033333, 0.077778, 0.00196234151638, 0.00204678947368
1933.0, 630001001.0, 63000.0, 1.52368421053, 0.077778, 0.055556, 0.033333, 0.077778, 0.00311866080333, 0.00204678947368
2221.0, 7303001026.0, 730300.0, 0.0, 0.011111, 0.022222, 0.077778, 0.011111, 0.0, 0.000292394736842
215.0, 3807001012.0, 380700.0, 0.714285714285, 0.011111, 0.0, 0.033333, 0.022222, 0.000208853383458, 0.000292394736842
2023.0, 307021000.0, 30702.0, 0.0, 0.0, 0.0, 0.011111, 0.0, 0.0, 0.0
2221.0, 7201002015.0, 720100.0, 0.0, 0.022222, 0.011111, 0.066667, 0.022222, 0.0, 0.000584789473684
2221.0, 7201002018.0, 720100.0, 0.0, 0.022222, 0.011111, 0.066667, 0.022222, 0.0, 0.000584789473684
2221.0, 7201003004.0, 720100.0, 0.0, 0.022222, 0.011111, 0.066667, 0.022222, 0.0, 0.000584789473684
2221.0, 7201001020.0, 720100.0, 0.0, 0.022222, 0.011111, 0.066667, 0.022222, 0.0, 0.000584789473684
912.0, 8403003007.0, 840300.0, 0.0, 0.122222, 0.066667, 0.022222, 0.055556, 0.0, 0.00321636842105
911.0, 8403001021.0, 840300.0, 0.0, 0.122222, 0.066667, 0.022222, 0.055556, 0.0, 0.00321636842105
1934.0, 633012002.0, 63301.0, 0.750221043325, 0.022222, 0.0, 0.011111, 0.0, 0.000438721369073, 0.000584789473684
1723.0, 1604003009.0, 160400.0, 0.0, 0.022222, 0.011111, 0.044444, 0.022222, 0.0, 0.000584789473684
1723.0, 1604002016.0, 160400.0, 0.0, 0.022222, 0.011111, 0.044444, 0.022222, 0.0, 0.000584789473684
1723.0, 1604002015.0, 160400.0, 0.0, 0.022222, 0.011111, 0.044444, 0.022222, 0.0, 0.000584789473684
911.0, 5802001004.0, 580200.0, 1.14324324324, 0.022222, 0.033333, 0.077778, 0.044444, 0.000668556614507, 0.000584789473684
911.0, 5802002002.0, 580200.0, 1.00378787879, 0.022222, 0.033333, 0.077778, 0.044444, 0.000587004585328, 0.000584789473684
1834.0, 815003012.0, 81500.0, 0.0, 0.022222, 0.011111, 0.044444, 0.033333, 0.0, 0.000584789473684
923.0, 6305003010.0, 630500.0, 0.0, 0.055556, 0.033333, 0.1, 0.066667, 0.0, 0.001462
923.0, 6305001007.0, 630500.0, 0.0, 0.055556, 0.033333, 0.1, 0.066667, 0.0, 0.001462
332.0, 4302004009.0, 430200.0, 2.08059660223, 0.122222, 0.255556, 0.211111, 0.222222, 0.00669196520836, 0.00321636842105
332.0, 4302004008.0, 430200.0, 1.03255614711, 0.122222, 0.255556, 0.211111, 0.222222, 0.00332108098453, 0.00321636842105
332.0, 4302004006.0, 430200.0, 1.04862459912, 0.122222, 0.255556, 0.211111, 0.222222, 0.00337276304615, 0.00321636842105
332.0, 4302004004.0, 430200.0, 1.99191214896, 0.122222, 0.255556, 0.211111, 0.222222, 0.00640672333343, 0.00321636842105
332.0, 4302003008.0, 430200.0, 1.98200575218, 0.122222, 0.255556, 0.211111, 0.222222, 0.00637486071166, 0.00321636842105
332.0, 4302001005.0, 430200.0, 1.66800898478, 0.122222, 0.255556, 0.211111, 0.222222, 0.00536493142468, 0.00321636842105
332.0, 4302002000.0, 430200.0, 1.04804045512, 0.122222, 0.255556, 0.211111, 0.222222, 0.00337088422383, 0.00321636842105
332.0, 4302005003.0, 430200.0, 1.03255614711, 0.122222, 0.255556, 0.211111, 0.222222, 0.00332108098453, 0.00321636842105
811.0, 5609004012.0, 560900.0, 0.0, 0.033333, 0.011111, 0.0, 0.022222, 0.0, 0.000877184210526
811.0, 5609001007.0, 560900.0, 0.0, 0.033333, 0.011111, 0.0, 0.022222, 0.0, 0.000877184210526
811.0, 5609003009.0, 560900.0, 0.0, 0.033333, 0.011111, 0.0, 0.022222, 0.0, 0.000877184210526
212.0, 8365002012.0, 836500.0, 0.616071428579, 0.011111, 0.022222, 0.011111, 0.011111, 0.000180136043235, 0.000292394736842
1931.0, 513002000.0, 51300.0, 0.0, 0.088889, 0.055556, 0.066667, 0.033333, 0.0, 0.00233918421053
1931.0, 513001021.0, 51300.0, 0.0, 0.088889, 0.055556, 0.066667, 0.033333, 0.0, 0.00233918421053
632.0, 4402021013.0, 440202.0, 1.06926849203, 0.044444, 0.077778, 0.044444, 0.088889, 0.00125059391736, 0.00116957894737
632.0, 4402021016.0, 440202.0, 0.0, 0.044444, 0.077778, 0.044444, 0.088889, 0.0, 0.00116957894737
632.0, 4402022013.0, 440202.0, 0.0, 0.044444, 0.077778, 0.044444, 0.088889, 0.0, 0.00116957894737
632.0, 4402022010.0, 440202.0, 0.0, 0.044444, 0.077778, 0.044444, 0.088889, 0.0, 0.00116957894737
1113.0, 2604001009.0, 260400.0, 0.0, 0.011111, 0.077778, 0.033333, 0.044444, 0.0, 0.000292394736842
1814.0, 714002010.0, 71400.0, 0.0, 0.011111, 0.022222, 0.044444, 0.044444, 0.0, 0.000292394736842
833.0, 6504004017.0, 650400.0, 0.0, 0.155556, 0.144444, 0.044444, 0.1, 0.0, 0.00409357894737
833.0, 6504004013.0, 650400.0, 0.0, 0.155556, 0.144444, 0.044444, 0.1, 0.0, 0.00409357894737
811.0, 5608001008.0, 560800.0, 0.0, 0.055556, 0.022222, 0.022222, 0.033333, 0.0, 0.001462
811.0, 5608001005.0, 560800.0, 0.0, 0.055556, 0.022222, 0.022222, 0.033333, 0.0, 0.001462
811.0, 5608001002.0, 560800.0, 0.0, 0.055556, 0.022222, 0.022222, 0.033333, 0.0, 0.001462
811.0, 5608004000.0, 560800.0, 0.0, 0.055556, 0.022222, 0.022222, 0.033333, 0.0, 0.001462
921.0, 5805013006.0, 580501.0, 0.977526348417, 0.022222, 0.044444, 0.122222, 0.177778, 0.000571647118803, 0.000584789473684
921.0, 5805011008.0, 580501.0, 0.896501457729, 0.022222, 0.044444, 0.122222, 0.177778, 0.000524264615622, 0.000584789473684
921.0, 5805011007.0, 580501.0, 0.957027424094, 0.022222, 0.044444, 0.122222, 0.177778, 0.000559659563637, 0.000584789473684
1021.0, 2912001012.0, 291200.0, 0.0, 0.055556, 0.033333, 0.1, 0.133333, 0.0, 0.001462
1021.0, 2912001010.0, 291200.0, 1.02143799473, 0.055556, 0.033333, 0.1, 0.133333, 0.0014933423483, 0.001462
1021.0, 2912001013.0, 291200.0, 0.0, 0.055556, 0.033333, 0.1, 0.133333, 0.0, 0.001462
1021.0, 2912001009.0, 291200.0, 0.0, 0.055556, 0.033333, 0.1, 0.133333, 0.0, 0.001462
1021.0, 2912002002.0, 291200.0, 0.0, 0.055556, 0.033333, 0.1, 0.133333, 0.0, 0.001462
1021.0, 2912002013.0, 291200.0, 0.0, 0.055556, 0.033333, 0.1, 0.133333, 0.0, 0.001462
1021.0, 2912002014.0, 291200.0, 0.0, 0.055556, 0.033333, 0.1, 0.133333, 0.0, 0.001462
1021.0, 2912002017.0, 291200.0, 0.0, 0.055556, 0.033333, 0.1, 0.133333, 0.0, 0.001462
812.0, 6403002011.0, 640300.0, 1.46391752577, 0.055556, 0.022222, 0.011111, 0.055556, 0.00214024742268, 0.001462
812.0, 6403004033.0, 640300.0, 0.0, 0.055556, 0.022222, 0.011111, 0.055556, 0.0, 0.001462
812.0, 6403001004.0, 640300.0, 0.0, 0.055556, 0.022222, 0.011111, 0.055556, 0.0, 0.001462
1224.0, 8330002104.0, 833000.0, 0.0, 0.044444, 0.111111, 0.122222, 0.033333, 0.0, 0.00116957894737
1214.0, 8330001074.0, 833000.0, 0.0, 0.044444, 0.111111, 0.122222, 0.033333, 0.0, 0.00116957894737
