beat,time,knox600ft,knox1200ft,knox1800ft,knox2400ft,knox3000ft,p600ft,p1200ft,p1800ft,p2400ft,p3000ft
beat1411,10,20.2464788732,64.0563380282,118.0,168.5,226.387323944,0.09000000,0.74000000,0.49000000,0.88000000,0.17000000
beat1411,13,26.4788732394,93.985915493,165.633802817,224.774647887,297.485915493,0.12000000,0.17000000,0.14000000,0.60000000,0.08000000
beat611,1,7.6,19.6714285714,30.9142857143,41.6285714286,53.8642857143,0.09000000,0.28000000,0.53000000,0.95000000,0.33000000
beat611,4,10.8142857143,41.4928571429,70.6857142857,94.0357142857,121.857142857,0.37000000,0.23000000,0.23000000,0.52000000,0.01000000
beat611,7,23.0,72.2142857143,118.107142857,160.092857143,206.028571429,0.16000000,0.07000000,0.36000000,0.23000000,0.01000000
beat611,10,30.2571428571,94.4,162.892857143,225.828571429,266.714285714,0.03000000,0.04000000,0.11000000,0.15000000,0.02000000
beat611,13,39.9857142857,116.171428571,206.6,295.564285714,351.521428571,0.06000000,0.11000000,0.26000000,0.07000000,0.05000000
beat822,1,9.08415841584,18.2178217822,34.4158415842,49.2227722772,67.3168316832,0.01000000,0.02000000,0.05000000,0.10000000,0.07000000
beat822,4,15.7871287129,39.7178217822,85.2425742574,122.267326733,171.544554455,0.02000000,0.09000000,0.07000000,0.14000000,0.16000000
beat822,7,23.3514851485,67.8712871287,148.628712871,216.534653465,288.108910891,0.03000000,0.02000000,0.01000000,0.04000000,0.04000000
beat822,10,30.9653465347,85.8118811881,173.504950495,262.782178218,352.613861386,0.02000000,0.02000000,0.06000000,0.03000000,0.01000000
beat822,13,31.3217821782,103.232673267,217.935643564,317.757425743,431.148514851,0.05000000,0.05000000,0.01000000,0.02000000,0.01000000
beat1234,1,1.6976744186,6.45348837209,8.96511627907,10.0930232558,11.511627907,0.14000000,0.07000000,0.24000000,0.14000000,0.36000000
beat1234,4,5.94186046512,16.4651162791,23.9534883721,32.3604651163,36.2325581395,0.06000000,0.02000000,0.18000000,0.12000000,0.54000000
beat1234,7,7.25581395349,23.6279069767,44.7906976744,57.1395348837,63.4302325581,0.34000000,0.10000000,0.03000000,0.05000000,0.41000000
beat1234,10,8.11627906977,29.6860465116,62.4418604651,73.6627906977,81.6511627907,0.58000000,0.13000000,0.01000000,0.05000000,0.50000000
beat1234,13,9.75581395349,40.1627906977,87.1860465116,105.593023256,120.325581395,0.90000000,0.29000000,0.07000000,0.07000000,0.51000000
beat1022,1,5.62857142857,15.4642857143,20.9357142857,28.1357142857,31.5,0.27000000,0.31000000,0.36000000,0.13000000,0.10000000
beat1022,4,15.5928571429,43.6142857143,59.5642857143,75.7357142857,87.4,0.09000000,0.01000000,0.01000000,0.02000000,0.02000000
beat1022,7,23.7785714286,68.8714285714,94.9,116.428571429,132.814285714,0.04000000,0.01000000,0.01000000,0.02000000,0.03000000
beat1022,10,40.1642857143,101.2,140.235714286,171.257142857,198.357142857,0.02000000,0.02000000,0.01000000,0.04000000,0.02000000
beat1022,13,46.9571428571,125.114285714,178.164285714,217.585714286,249.542857143,0.06000000,0.01000000,0.02000000,0.13000000,0.15000000
beat1414,1,1.10714285714,1.64285714286,2.46428571429,5.39285714286,5.64285714286,0.17000000,0.51000000,0.11000000,0.52000000,0.57000000
beat1414,4,1.125,5.69642857143,10.6607142857,15.0357142857,16.9107142857,0.48000000,0.74000000,0.58000000,0.72000000,0.73000000
beat1414,7,3.98214285714,9.41071428571,14.4107142857,24.5714285714,26.7678571429,0.10000000,0.37000000,0.36000000,0.71000000,0.60000000
beat1414,10,4.66071428571,10.1607142857,21.7857142857,30.6428571429,34.6785714286,0.30000000,0.56000000,0.47000000,0.56000000,0.47000000
beat1414,13,5.33928571429,14.6071428571,26.3571428571,39.8214285714,44.6071428571,0.31000000,0.41000000,0.43000000,0.42000000,0.41000000
beat414,1,12.6702898551,40.7644927536,66.5471014493,96.7282608696,118.688405797,0.01000000,0.01000000,0.01000000,0.01000000,0.01000000
beat414,4,26.097826087,88.3297101449,150.485507246,232.503623188,293.471014493,0.03000000,0.01000000,0.02000000,0.02000000,0.08000000
beat414,7,41.884057971,129.40942029,234.213768116,361.615942029,491.094202899,0.04000000,0.49000000,0.61000000,0.38000000,0.53000000
beat414,10,56.4239130435,169.163043478,306.644927536,488.565217391,644.597826087,0.02000000,0.57000000,0.93000000,0.71000000,0.84000000
beat414,13,70.3804347826,215.641304348,392.210144928,607.27173913,824.826086957,0.02000000,0.30000000,0.70000000,0.44000000,0.74000000
beat811,1,0.107142857143,0.130952380952,0.678571428571,3.20238095238,4.65476190476,0.37000000,0.78000000,0.98000000,0.31000000,0.18000000
beat811,4,0.321428571429,0.583333333333,1.90476190476,8.78571428571,11.1428571429,0.61000000,0.84000000,0.98000000,0.20000000,0.14000000
beat811,7,0.404761904762,3.72619047619,8.11904761905,16.7142857143,23.619047619,0.68000000,0.34000000,0.53000000,0.10000000,0.11000000
beat811,10,0.452380952381,4.96428571429,10.369047619,21.2738095238,29.7142857143,0.90000000,0.39000000,0.75000000,0.44000000,0.49000000
beat811,13,0.714285714286,6.86904761905,15.0952380952,29.0,41.0238095238,0.99000000,0.34000000,0.53000000,0.36000000,0.37000000
beat1922,1,3.29166666667,12.4107142857,27.2619047619,43.5654761905,51.1130952381,0.51000000,0.29000000,0.21000000,0.08000000,0.38000000
beat1922,4,8.21428571429,32.8511904762,70.0714285714,100.511904762,134.678571429,0.61000000,0.50000000,0.13000000,0.46000000,0.24000000
beat1922,7,10.7857142857,50.5178571429,101.869047619,150.589285714,205.857142857,0.69000000,0.35000000,0.21000000,0.31000000,0.23000000
beat1922,10,14.0178571429,62.8035714286,128.976190476,186.55952381,261.327380952,0.90000000,0.48000000,0.30000000,0.37000000,0.30000000
beat1922,13,19.0416666667,81.4642857143,162.791666667,244.80952381,330.392857143,0.86000000,0.36000000,0.38000000,0.45000000,0.30000000
beat1924,1,11.3684210526,22.9473684211,34.9078947368,51.6578947368,56.1907894737,0.02000000,0.06000000,0.33000000,0.05000000,0.05000000
beat1924,4,17.625,42.7039473684,77.1644736842,103.848684211,128.125,0.10000000,0.51000000,0.44000000,0.69000000,0.77000000
beat1924,7,28.7828947368,75.7171052632,135.835526316,200.328947368,230.111842105,0.12000000,0.55000000,0.87000000,0.49000000,0.64000000
beat1924,10,36.9539473684,100.236842105,177.236842105,256.881578947,311.039473684,0.23000000,0.54000000,0.79000000,0.87000000,0.87000000
beat1924,13,43.7697368421,127.907894737,210.828947368,311.769736842,374.236842105,0.13000000,0.56000000,0.82000000,0.87000000,0.72000000
beat1123,1,6.17105263158,10.2236842105,14.3552631579,18.3157894737,19.1578947368,0.02000000,0.06000000,0.02000000,0.04000000,0.25000000
beat1123,4,8.52631578947,19.0263157895,30.2236842105,36.0657894737,39.3421052632,0.09000000,0.16000000,0.02000000,0.08000000,0.16000000
beat1123,7,16.1184210526,32.3289473684,46.1447368421,55.4736842105,64.2894736842,0.02000000,0.08000000,0.03000000,0.05000000,0.21000000
beat1123,10,17.6842105263,38.1447368421,61.6447368421,70.2631578947,81.2894736842,0.06000000,0.39000000,0.03000000,0.23000000,0.72000000
beat1123,13,24.4736842105,44.7105263158,73.5,96.8947368421,108.736842105,0.01000000,0.20000000,0.07000000,0.24000000,0.46000000
beat726,1,3.8253968254,11.5,21.7857142857,25.5396825397,28.8412698413,0.38000000,0.40000000,0.49000000,0.82000000,0.69000000
beat726,4,9.95238095238,30.1666666667,53.1587301587,62.2301587302,76.2936507937,0.17000000,0.31000000,0.46000000,0.63000000,0.36000000
beat726,7,14.5555555556,44.6587301587,84.3888888889,108.674603175,129.349206349,0.51000000,0.47000000,0.54000000,0.57000000,0.57000000
beat726,10,19.2301587302,59.2698412698,118.753968254,143.880952381,169.238095238,0.52000000,0.58000000,0.18000000,0.58000000,0.52000000
beat726,13,26.9126984127,80.7936507937,148.761904762,190.825396825,218.515873016,0.36000000,0.50000000,0.18000000,0.65000000,0.72000000
beat222,1,3.96610169492,8.81355932203,12.9322033898,16.593220339,18.7542372881,0.11000000,0.04000000,0.08000000,0.16000000,0.25000000
beat222,4,11.5084745763,22.6949152542,37.3220338983,57.4661016949,64.6101694915,0.02000000,0.07000000,0.02000000,0.01000000,0.03000000
beat222,7,15.6271186441,32.1016949153,54.9406779661,83.0508474576,94.2711864407,0.07000000,0.18000000,0.05000000,0.13000000,0.14000000
beat222,10,21.8389830508,42.3559322034,79.7542372881,112.822033898,133.644067797,0.02000000,0.20000000,0.06000000,0.06000000,0.09000000
beat222,13,25.1610169492,51.8050847458,94.7372881356,140.669491525,169.491525424,0.01000000,0.22000000,0.04000000,0.02000000,0.03000000
beat1431,1,0.964285714286,1.64285714286,2.80357142857,3.58928571429,3.91071428571,0.06000000,0.36000000,0.14000000,0.12000000,0.27000000
beat1431,4,3.03571428571,3.78571428571,6.16071428571,9.82142857143,9.42857142857,0.02000000,0.20000000,0.19000000,0.27000000,0.61000000
beat1431,7,3.85714285714,7.66071428571,11.3571428571,16.4285714286,18.7678571429,0.08000000,0.15000000,0.09000000,0.21000000,0.26000000
beat1431,10,6.01785714286,9.73214285714,16.1964285714,23.5357142857,26.3035714286,0.01000000,0.06000000,0.08000000,0.07000000,0.21000000
beat1431,13,6.57142857143,14.2321428571,20.375,33.75,41.0178571429,0.03000000,0.27000000,0.17000000,0.20000000,0.14000000
beat722,1,0.689189189189,1.37837837838,3.75675675676,4.64864864865,5.54054054054,0.47000000,0.74000000,0.55000000,0.89000000,0.91000000
beat722,4,2.21621621622,8.43243243243,14.0945945946,18.5675675676,20.8783783784,0.63000000,0.09000000,0.04000000,0.36000000,0.24000000
beat722,7,4.66216216216,10.7702702703,21.2432432432,31.027027027,34.6216216216,0.45000000,0.29000000,0.01000000,0.07000000,0.06000000
beat722,10,6.71621621622,15.5945945946,31.2297297297,41.8783783784,52.5,0.52000000,0.31000000,0.03000000,0.01000000,0.01000000
beat722,13,8.86486486486,23.027027027,42.2702702703,59.7162162162,73.1351351351,0.60000000,0.73000000,0.05000000,0.14000000,0.23000000
beat413,1,0.303571428571,2.89285714286,3.97321428571,6.63392857143,8.45535714286,0.76000000,0.32000000,0.74000000,0.74000000,0.80000000
beat413,4,3.13392857143,7.66964285714,12.3571428571,24.9910714286,30.0,0.25000000,0.54000000,0.73000000,0.17000000,0.26000000
beat413,7,3.79464285714,10.4553571429,21.7142857143,42.2946428571,53.125,0.47000000,0.85000000,0.89000000,0.23000000,0.38000000
beat413,10,5.11607142857,17.3928571429,32.7321428571,60.8571428571,78.9107142857,0.44000000,0.62000000,0.92000000,0.36000000,0.26000000
beat413,13,6.66964285714,21.6607142857,43.9464285714,80.0892857143,102.705357143,0.66000000,0.55000000,0.87000000,0.16000000,0.11000000
beat1122,1,3.44736842105,3.94736842105,6.15789473684,7.38157894737,7.0,0.01000000,0.08000000,0.13000000,0.21000000,0.25000000
beat1122,4,7.09210526316,12.9078947368,18.75,19.7236842105,25.7894736842,0.06000000,0.31000000,0.43000000,0.91000000,0.80000000
beat1122,7,7.90789473684,17.0657894737,26.6184210526,35.0263157895,38.9736842105,0.27000000,0.72000000,0.83000000,0.82000000,0.92000000
beat1122,10,10.7631578947,21.2763157895,38.2368421053,49.25,61.4210526316,0.29000000,0.75000000,0.73000000,0.63000000,0.55000000
beat1122,13,13.3684210526,31.3684210526,51.1973684211,65.7631578947,74.8026315789,0.39000000,0.88000000,0.78000000,0.78000000,0.87000000
beat1523,1,2.56944444444,7.94444444444,12.5833333333,18.6666666667,21.5277777778,0.41000000,0.43000000,0.64000000,0.61000000,0.33000000
beat1523,4,4.09722222222,10.625,18.4583333333,29.4722222222,35.6388888889,0.76000000,0.74000000,0.92000000,0.65000000,0.24000000
beat1523,7,8.84722222222,26.1666666667,40.5138888889,56.5694444444,66.9583333333,0.47000000,0.18000000,0.75000000,0.56000000,0.17000000
beat1523,10,14.5694444444,45.5833333333,65.6388888889,96.2916666667,112.527777778,0.10000000,0.17000000,0.76000000,0.85000000,0.12000000
beat1523,13,17.5694444444,45.5555555556,73.9166666667,112.888888889,128.527777778,0.26000000,0.33000000,0.83000000,0.62000000,0.06000000
beat1623,1,5.54819277108,9.77710843373,21.1506024096,28.6807228916,37.6084337349,0.04000000,0.09000000,0.01000000,0.01000000,0.01000000
beat1623,4,8.54819277108,28.0240963855,50.4036144578,68.0060240964,87.1987951807,0.43000000,0.04000000,0.01000000,0.02000000,0.01000000
beat1623,7,11.3674698795,35.765060241,67.686746988,89.2048192771,121.060240964,0.51000000,0.18000000,0.04000000,0.02000000,0.02000000
beat1623,10,15.3072289157,44.7168674699,85.3674698795,119.415662651,163.939759036,0.66000000,0.22000000,0.02000000,0.02000000,0.01000000
beat1623,13,18.5602409639,55.5,105.662650602,145.295180723,185.162650602,0.86000000,0.31000000,0.04000000,0.04000000,0.02000000
beat2512,1,2.27777777778,4.64814814815,9.47222222222,11.5185185185,15.3703703704,0.03000000,0.14000000,0.02000000,0.01000000,0.03000000
beat2512,4,5.76851851852,11.6111111111,18.0,27.7685185185,39.3240740741,0.02000000,0.21000000,0.23000000,0.19000000,0.04000000
beat2512,7,9.63888888889,17.8888888889,26.6018518519,37.6944444444,51.4074074074,0.01000000,0.13000000,0.31000000,0.44000000,0.14000000
beat2512,10,12.5555555556,23.4074074074,35.1203703704,50.7222222222,71.5277777778,0.02000000,0.18000000,0.27000000,0.31000000,0.12000000
beat2512,13,13.9444444444,27.712962963,40.6851851852,64.0740740741,91.5648148148,0.01000000,0.22000000,0.26000000,0.50000000,0.05000000
beat1031,1,4.87288135593,9.40677966102,18.1271186441,22.7881355932,27.4745762712,0.01000000,0.11000000,0.04000000,0.12000000,0.41000000
beat1031,4,6.66101694915,22.7796610169,40.7288135593,62.7542372881,78.1271186441,0.17000000,0.19000000,0.24000000,0.11000000,0.37000000
beat1031,7,8.88983050847,34.6610169492,70.2542372881,103.889830508,129.940677966,0.16000000,0.17000000,0.03000000,0.13000000,0.20000000
beat1031,10,16.1949152542,52.9406779661,97.8898305085,137.627118644,179.271186441,0.03000000,0.12000000,0.07000000,0.17000000,0.05000000
beat1031,13,18.5593220339,62.813559322,123.093220339,182.271186441,242.466101695,0.01000000,0.11000000,0.02000000,0.17000000,0.05000000
beat513,1,9.91666666667,17.9583333333,31.6712962963,48.3518518519,52.8333333333,0.36000000,0.49000000,0.57000000,0.28000000,0.30000000
beat513,4,27.8240740741,50.9027777778,93.462962963,142.851851852,172.069444444,0.64000000,0.89000000,0.78000000,0.31000000,0.33000000
beat513,7,44.3888888889,85.4027777778,147.842592593,232.231481481,283.763888889,0.64000000,0.80000000,0.76000000,0.45000000,0.59000000
beat513,10,63.6064814815,123.041666667,210.00462963,327.037037037,401.12037037,0.63000000,0.67000000,0.67000000,0.49000000,0.21000000
beat513,13,83.2222222222,160.574074074,277.416666667,415.064814815,504.851851852,0.44000000,0.53000000,0.46000000,0.56000000,0.32000000
beat1633,1,2.975,9.0,20.90625,29.025,38.625,0.14000000,0.31000000,0.03000000,0.10000000,0.06000000
beat1633,4,8.9375,24.075,48.275,73.475,97.20625,0.01000000,0.05000000,0.01000000,0.01000000,0.01000000
beat1633,7,12.03125,39.98125,73.20625,118.8125,159.16875,0.04000000,0.01000000,0.02000000,0.01000000,0.01000000
beat1633,10,13.53125,51.89375,101.2125,160.6625,224.05,0.13000000,0.04000000,0.03000000,0.01000000,0.01000000
beat1633,13,17.325,65.09375,122.54375,190.4625,259.6625,0.06000000,0.01000000,0.01000000,0.01000000,0.02000000
beat931,1,9.5,18.7692307692,32.7846153846,46.1923076923,54.0769230769,0.07000000,0.26000000,0.19000000,0.04000000,0.06000000
beat931,4,22.8230769231,54.2923076923,88.5769230769,119.269230769,142.869230769,0.03000000,0.08000000,0.49000000,0.46000000,0.39000000
beat931,7,30.3692307692,73.7923076923,118.953846154,162.676923077,196.046153846,0.02000000,0.04000000,0.25000000,0.64000000,0.56000000
beat931,10,41.6846153846,94.5846153846,157.246153846,213.0,255.884615385,0.02000000,0.12000000,0.11000000,0.27000000,0.26000000
beat931,13,51.0,110.246153846,193.038461538,269.776923077,323.107692308,0.02000000,0.21000000,0.22000000,0.28000000,0.44000000
beat1834,1,0.47619047619,0.333333333333,3.59523809524,3.66666666667,3.61904761905,0.83000000,0.92000000,0.23000000,0.30000000,0.49000000
beat1834,4,0.738095238095,3.78571428571,6.78571428571,8.35714285714,9.2619047619,0.89000000,0.61000000,0.28000000,0.12000000,0.47000000
beat1834,7,4.52380952381,9.0,16.9523809524,20.1666666667,24.2857142857,0.44000000,0.36000000,0.21000000,0.06000000,0.07000000
beat1834,10,4.66666666667,11.6904761905,22.619047619,28.1428571429,33.8571428571,0.61000000,0.58000000,0.28000000,0.06000000,0.02000000
beat1834,13,6.57142857143,16.8095238095,32.380952381,35.5952380952,42.0238095238,0.53000000,0.39000000,0.10000000,0.03000000,0.01000000
beat433,1,5.43137254902,9.92156862745,15.6764705882,17.7450980392,21.3333333333,0.01000000,0.01000000,0.01000000,0.01000000,0.02000000
beat433,4,9.1568627451,18.8529411765,25.6078431373,32.9607843137,39.4607843137,0.01000000,0.01000000,0.01000000,0.14000000,0.17000000
beat433,7,15.3137254902,25.7647058824,36.5392156863,47.637254902,57.9019607843,0.01000000,0.01000000,0.01000000,0.08000000,0.17000000
beat433,10,17.1176470588,30.3235294118,44.6862745098,58.6470588235,71.1764705882,0.01000000,0.01000000,0.01000000,0.04000000,0.17000000
beat433,13,22.5588235294,35.362745098,47.5392156863,71.3921568627,94.2352941176,0.01000000,0.01000000,0.01000000,0.04000000,0.08000000
beat1023,1,0.26,2.46,3.08,5.16,6.74,0.82000000,0.52000000,0.47000000,0.35000000,0.45000000
beat1023,4,0.48,5.46,7.04,10.4,11.18,0.96000000,0.63000000,0.65000000,0.61000000,0.77000000
beat1023,7,4.66,13.74,17.6,24.2,28.56,0.54000000,0.16000000,0.32000000,0.67000000,0.41000000
beat1023,10,4.84,15.84,20.8,27.66,30.32,0.71000000,0.09000000,0.37000000,0.70000000,0.54000000
beat1023,13,5.08,16.8,21.62,26.36,32.86,0.75000000,0.14000000,0.46000000,0.75000000,0.65000000
beat1233,1,0.236842105263,1.63157894737,0.973684210526,1.13157894737,1.68421052632,0.79000000,0.19000000,0.57000000,0.58000000,0.72000000
beat1233,4,3.94736842105,5.13157894737,7.68421052632,7.60526315789,9.15789473684,0.01000000,0.03000000,0.09000000,0.13000000,0.25000000
beat1233,7,4.28947368421,6.44736842105,11.7368421053,12.8947368421,9.44736842105,0.02000000,0.03000000,0.14000000,0.25000000,0.34000000
beat1233,10,7.23684210526,9.97368421053,15.1578947368,16.9210526316,17.6578947368,0.01000000,0.05000000,0.07000000,0.11000000,0.34000000
beat1233,13,5.84210526316,13.7368421053,16.2368421053,17.6578947368,19.0263157895,0.01000000,0.05000000,0.10000000,0.25000000,0.24000000
beat1433,1,7.45454545455,19.4675324675,32.8701298701,34.9415584416,46.7987012987,0.07000000,0.20000000,0.14000000,0.09000000,0.33000000
beat1433,4,14.9935064935,51.2012987013,86.2207792208,109.266233766,126.733766234,0.37000000,0.16000000,0.03000000,0.09000000,0.22000000
beat1433,7,25.5,80.5714285714,142.564935065,182.558441558,200.909090909,0.36000000,0.19000000,0.19000000,0.02000000,0.29000000
beat1433,10,29.9675324675,109.649350649,194.214285714,243.357142857,284.519480519,0.71000000,0.37000000,0.17000000,0.14000000,0.48000000
beat1433,13,39.9220779221,138.714285714,242.461038961,304.961038961,353.357142857,0.57000000,0.27000000,0.15000000,0.05000000,0.26000000
beat1032,1,1.63095238095,7.5,10.5595238095,15.4761904762,15.9285714286,0.52000000,0.14000000,0.06000000,0.09000000,0.27000000
beat1032,4,4.05952380952,18.2380952381,25.7619047619,35.2380952381,37.380952381,0.35000000,0.02000000,0.11000000,0.02000000,0.13000000
beat1032,7,6.94047619048,24.0476190476,36.630952381,50.5833333333,53.8452380952,0.10000000,0.04000000,0.25000000,0.01000000,0.02000000
beat1032,10,9.65476190476,38.4761904762,60.4642857143,77.5119047619,81.5357142857,0.14000000,0.02000000,0.02000000,0.01000000,0.03000000
beat1032,13,10.2976190476,41.2380952381,69.8928571429,95.8571428571,98.9404761905,0.25000000,0.11000000,0.07000000,0.01000000,0.07000000
beat1413,1,3.58490566038,7.74528301887,15.5660377358,21.2452830189,24.5188679245,0.47000000,0.47000000,0.73000000,0.71000000,0.39000000
beat1413,4,8.84905660377,25.7169811321,44.9150943396,61.320754717,67.4622641509,0.58000000,0.47000000,0.63000000,0.86000000,0.73000000
beat1413,7,14.9339622642,39.2547169811,70.7358490566,95.9622641509,103.716981132,0.47000000,0.29000000,0.30000000,0.70000000,0.75000000
beat1413,10,21.0094339623,57.6132075472,98.0188679245,134.773584906,148.405660377,0.37000000,0.14000000,0.22000000,0.66000000,0.72000000
beat1413,13,24.0566037736,60.3962264151,118.669811321,161.386792453,174.320754717,0.46000000,0.50000000,0.39000000,0.51000000,0.69000000
beat422,1,6.41129032258,11.7983870968,18.6451612903,22.9193548387,26.9032258065,0.02000000,0.11000000,0.06000000,0.02000000,0.01000000
beat422,4,13.6451612903,35.7419354839,59.0887096774,94.2016129032,101.201612903,0.27000000,0.60000000,0.46000000,0.12000000,0.12000000
beat422,7,25.9596774194,55.814516129,103.637096774,144.564516129,180.548387097,0.21000000,0.70000000,0.65000000,0.11000000,0.15000000
beat422,10,30.5483870968,74.8064516129,129.596774194,191.620967742,239.427419355,0.60000000,0.79000000,0.81000000,0.25000000,0.32000000
beat422,13,36.7016129032,99.3467741935,168.612903226,239.572580645,284.887096774,0.18000000,0.20000000,0.36000000,0.08000000,0.18000000
beat211,1,4.5,4.77777777778,5.55555555556,9.44444444444,12.3888888889,0.02000000,0.02000000,0.01000000,0.01000000,0.01000000
beat211,4,7.72222222222,9.11111111111,10.3888888889,18.0833333333,24.1944444444,0.01000000,0.02000000,0.03000000,0.01000000,0.01000000
beat211,7,9.72222222222,11.6666666667,14.2222222222,24.0,29.3055555556,0.01000000,0.01000000,0.02000000,0.09000000,0.03000000
beat211,10,11.3055555556,13.3055555556,16.3333333333,26.9166666667,34.8611111111,0.01000000,0.02000000,0.02000000,0.05000000,0.02000000
beat211,13,13.1944444444,14.1944444444,16.7777777778,27.9722222222,38.9166666667,0.01000000,0.01000000,0.04000000,0.08000000,0.01000000
beat935,1,0.178571428571,1.60714285714,1.67857142857,1.71428571429,1.71428571429,0.62000000,0.19000000,0.29000000,0.39000000,0.45000000
beat935,4,1.53571428571,4.51785714286,5.17857142857,6.0,5.51785714286,0.55000000,0.11000000,0.44000000,0.55000000,0.65000000
beat935,7,1.07142857143,4.76785714286,8.60714285714,8.46428571429,10.5178571429,0.77000000,0.30000000,0.43000000,0.56000000,0.65000000
beat935,10,2.25,9.07142857143,9.16071428571,14.6785714286,15.0,0.75000000,0.49000000,0.71000000,0.78000000,0.85000000
beat935,13,3.91071428571,12.0178571429,16.6428571429,19.4107142857,22.75,0.75000000,0.77000000,0.66000000,0.85000000,0.74000000
beat2523,1,1.85555555556,5.13333333333,8.48888888889,8.71111111111,12.1333333333,0.52000000,0.26000000,0.43000000,0.49000000,0.72000000
beat2523,4,6.08888888889,14.4333333333,24.2888888889,36.9777777778,40.9555555556,0.37000000,0.61000000,0.82000000,0.37000000,0.85000000
beat2523,7,8.81111111111,22.1333333333,35.9444444444,54.5888888889,69.3,0.60000000,0.66000000,0.76000000,0.48000000,0.76000000
beat2523,10,10.2888888889,26.5666666667,51.4555555556,77.2,91.8333333333,0.73000000,0.88000000,0.61000000,0.31000000,0.74000000
beat2523,13,14.0444444444,37.4888888889,65.2222222222,98.7222222222,122.4,0.50000000,0.83000000,0.47000000,0.37000000,0.60000000
beat331,1,16.3595505618,42.797752809,70.3595505618,84.904494382,93.6741573034,0.04000000,0.21000000,0.17000000,0.50000000,0.32000000
beat331,4,29.0561797753,92.0,157.657303371,199.314606742,208.078651685,0.12000000,0.28000000,0.13000000,0.04000000,0.03000000
beat331,7,46.191011236,149.123595506,237.837078652,321.219101124,334.174157303,0.10000000,0.42000000,0.25000000,0.10000000,0.05000000
beat331,10,57.3314606742,191.808988764,327.550561798,430.314606742,449.820224719,0.25000000,0.37000000,0.43000000,0.02000000,0.01000000
beat331,13,72.2921348315,239.230337079,399.691011236,530.870786517,561.438202247,0.29000000,0.47000000,0.60000000,0.05000000,0.02000000
beat1434,1,6.55633802817,14.8802816901,22.6690140845,37.4225352113,40.1056338028,0.02000000,0.07000000,0.45000000,0.37000000,0.83000000
beat1434,4,11.161971831,27.7183098592,53.0,94.4647887324,111.204225352,0.15000000,0.87000000,0.87000000,0.54000000,0.93000000
beat1434,7,15.9436619718,43.6901408451,81.8521126761,131.992957746,159.408450704,0.16000000,0.59000000,0.55000000,0.39000000,0.87000000
beat1434,10,18.1408450704,57.5633802817,112.147887324,179.098591549,222.584507042,0.25000000,0.82000000,0.48000000,0.69000000,0.91000000
beat1434,13,24.7605633803,71.3802816901,132.676056338,212.971830986,265.971830986,0.12000000,0.79000000,0.69000000,0.76000000,0.78000000
beat833,1,5.69306930693,21.3366336634,36.0495049505,57.2623762376,73.0247524752,0.11000000,0.04000000,0.05000000,0.03000000,0.03000000
beat833,4,11.8613861386,49.2178217822,94.3861386139,141.064356436,179.99009901,0.17000000,0.01000000,0.02000000,0.02000000,0.01000000
beat833,7,17.7277227723,82.2475247525,149.024752475,226.301980198,288.079207921,0.28000000,0.01000000,0.01000000,0.01000000,0.02000000
beat833,10,22.6485148515,105.044554455,194.262376238,318.900990099,397.391089109,0.56000000,0.01000000,0.02000000,0.01000000,0.02000000
beat833,13,27.1881188119,126.861386139,236.683168317,386.252475248,490.787128713,0.55000000,0.01000000,0.03000000,0.02000000,0.03000000
beat131,1,6.7,8.75,11.75,14.9166666667,17.75,0.01000000,0.15000000,0.48000000,0.79000000,0.86000000
beat131,4,7.7,13.1666666667,16.6166666667,20.1,26.7333333333,0.01000000,0.03000000,0.52000000,0.84000000,0.84000000
beat131,7,8.41666666667,13.9666666667,19.4833333333,28.8166666667,32.75,0.01000000,0.11000000,0.63000000,0.73000000,0.76000000
beat131,10,10.0,22.6666666667,29.65,39.55,46.2333333333,0.01000000,0.05000000,0.63000000,0.85000000,0.94000000
beat131,13,10.45,24.7,38.1166666667,51.7833333333,58.3166666667,0.01000000,0.02000000,0.61000000,0.90000000,1.00000000
beat1124,1,4.07142857143,7.46428571429,8.48214285714,8.85714285714,8.80357142857,0.01000000,0.08000000,0.33000000,0.76000000,0.73000000
beat1124,4,9.46428571429,17.5714285714,19.4821428571,24.2142857143,24.2142857143,0.02000000,0.04000000,0.19000000,0.61000000,0.67000000
beat1124,7,10.0714285714,23.0178571429,33.3214285714,37.6071428571,37.75,0.06000000,0.02000000,0.23000000,0.67000000,0.89000000
beat1124,10,10.2857142857,32.7857142857,45.25,51.4464285714,52.5357142857,0.30000000,0.03000000,0.07000000,0.49000000,0.88000000
beat1124,13,15.4464285714,39.6607142857,60.8214285714,63.1785714286,66.9642857143,0.17000000,0.02000000,0.07000000,0.40000000,0.70000000
beat834,1,6.58606557377,18.5696721311,31.4180327869,42.1762295082,57.1147540984,0.03000000,0.07000000,0.21000000,0.46000000,0.45000000
beat834,4,13.5573770492,42.0737704918,78.987704918,115.487704918,153.852459016,0.09000000,0.03000000,0.06000000,0.23000000,0.47000000
beat834,7,21.856557377,59.8114754098,114.43442623,186.385245902,257.618852459,0.04000000,0.20000000,0.19000000,0.36000000,0.60000000
beat834,10,29.5286885246,83.262295082,163.233606557,250.463114754,350.344262295,0.12000000,0.29000000,0.09000000,0.42000000,0.63000000
beat834,13,34.5942622951,108.323770492,212.581967213,322.217213115,446.270491803,0.08000000,0.22000000,0.09000000,0.50000000,0.63000000
