beat,block,tract,knox_sum
411,4503001019,450300,3.85127875177
2522,2003001012,200300,2.86449351379
312,8425001001,842500,5.3073236254
1411,2204001002,220400,0.942820635681
1012,2909003011,290900,0.980595427963
2221,7302014018,730201,2.04469637909
713,6701002008,670100,5.00089845645
1722,1603001002,160300,0.0
1215,2433002023,243300,1.99042807776
1124,2712001040,271200,3.03418765394
2011,403002013,40300,1.12978665208
313,4206001011,420600,7.74493006333
2011,403002016,40300,1.09196961476
824,8350005005,835000,0.0
824,8350005006,835000,0.0
1921,505004004,50500,1.01812240048
1712,1403023010,140302,1.94422280123
1712,1403023016,140302,2.957490237
934,6119001016,611900,1.81707921394
813,6203002008,620300,0.737554112553
831,6611001010,661100,0.97664079866
1234,3108001004,310800,3.13554900154
1234,3108001009,310800,3.5185578731
414,4312001032,431200,6.97525115905
1434,2222002012,222200,3.88516992396
1022,8431001025,843100,5.85528971176
813,6407003009,640700,0.0
1013,8434001020,843400,0.963833992095
122,8391002012,839100,0.772058823528
1922,604001002,60400,1.76119613138
613,7108002009,710800,0.940648303149
923,6304002005,630400,1.05096566523
923,6304002006,630400,1.70890410959
432,5203004001,520300,0.0
733,6811002008,681100,10.0269638173
1431,2215002029,221500,5.55921073632
1622,1101005016,110100,0.0
1923,611001001,61100,5.42902122988
1422,2302001024,230200,4.44504527449
733,6811002005,681100,9.23649822277
1931,626001008,62600,1.963654449
1225,8381002025,838100,0.0
611,7105004005,710500,2.99691809635
2222,7302015017,730201,0.9088888889
1612,902004015,90200,0.599999999999
1032,3016001008,301600,3.49129098356
1133,2705001012,270500,0.995252788984
332,4303002002,430300,5.9880174904
1031,3017013004,301701,1.03678137235
815,5702001006,570200,1.03886499529
921,5805011008,580501,1.92640041263
1622,1103004020,110300,1.01601947243
1432,2216002004,221600,1.86300463072
1623,1105022030,110502,1.19230769232
1812,713002000,71300,0.0
1732,1608003010,160800,1.03159645233
1732,1608003012,160800,3.54475434706
1031,8305001019,830500,1.0417239011
2523,2105021016,210502,0.0
2523,2105021014,210502,0.93222427603
1624,1502002026,150200,3.2921615381
2432,8306002004,830600,1.07082324455
634,8340001026,834000,0.0
1921,511001023,51100,0.938018018018
1031,3018032000,301803,1.05984174085
1731,1610002008,161000,0.93738779174
933,6112002011,611200,0.906760435579
2212,7207001004,720700,1.15409207161
825,8350003013,835000,0.956718932224
1233,3107001002,310700,0.85294117647
413,4803001004,480300,0.0
433,5501006028,550100,0.0
2232,7305004046,730500,3.74300038632
1812,711001025,71100,0.793887147335
1932,705001000,70500,0.0
823,6503021022,650302,1.01426577288
233,4105002000,410500,2.91252743869
813,6503013008,650301,2.25290805627
1414,2205001020,220500,3.10755577182
2525,2004022010,200402,3.13884214732
1622,1103005004,110300,1.90297386184
1622,1103005005,110300,1.90297386184
2515,1912001020,191200,0.937619961621
1622,1103005009,110300,1.70933137374
912,5907001004,590700,1.85978857076
2223,7301003001,730100,0.0
323,6909003010,690900,1.79931795423
1731,1613004012,161300,3.06580362076
411,4605007012,460500,3.43128689776
132,3301003007,330100,0.732638888889
611,7104004011,710400,4.20659448205
811,5608004000,560800,0.0
2433,301011001,30101,3.58767258838
1712,1402003019,140200,0.967309220986
612,7107001005,710700,4.76439480126
915,8399005008,839900,2.11627276936
1923,8321003002,832100,7.22126459353
1834,814031010,81403,2.72070538251
1923,8321003005,832100,5.38602449314
1923,8321003004,832100,5.24479711918
1812,712001000,71200,0.0
2221,7302011014,730201,1.23692307693
1912,601001009,60100,1.76033296062
735,6715002028,671500,4.21735657048
911,8403001021,840300,2.18541666666
1233,3107001005,310700,3.06521739129
1433,2402001014,240200,3.10279801358
1421,2226001014,222600,2.98069939309
726,6713002012,671300,4.11530817295
632,4407002004,440700,1.06814978862
814,5607002014,560700,1.11416309013
2433,302002003,30200,3.80339021181
1723,1406023006,140602,3.18053509848
413,4804003035,480400,1.85458491589
2433,302002008,30200,3.44886206845
423,4603011013,460301,0.0
423,4603011010,460301,0.0
2534,2306001008,230600,0.972841225626
235,8362001016,836200,4.32898311099
324,8418002015,841800,2.076780411
412,4503002015,450300,5.35366610103
414,4312002032,431200,3.78416074058
1212,2423001000,242300,12.1042278474
734,6719001027,671900,3.06077167153
2515,1913022028,191302,1.2148212226
424,4602002009,460200,1.08373498897
2213,7203001013,720300,2.65400916135
1024,3007002008,300700,1.05737704918
1631,1708003014,170800,1.07668711657
1621,1202001016,120200,0.0
1434,8322003014,832200,3.54433900618
434,8388001013,838800,5.14607843139
334,4306002000,430600,8.19398162977
334,4306002003,430600,9.72236360022
333,4306002004,430600,13.8403740274
423,4607002006,460700,1.8765349639
131,3301002018,330100,4.55193401513
1212,2422001021,242200,9.82399760747
132,3301002015,330100,1.0652173913
2411,203013020,20301,0.0
1212,2422001022,242200,9.77931042139
822,6309001014,630900,2.07739719569
833,7002003018,700200,3.33449038182
1631,1707003004,170700,0.899684666929
2534,2306003008,230600,0.972841225626
1133,8430001003,843000,4.06119531854
1412,2106022011,210602,1.06122826491
331,4301023001,430102,5.97669957864
833,7002003010,700200,3.00762130953
834,7004021024,700402,0.969020652897
832,6610004001,661000,6.9000414281
632,4407001013,440700,2.23031677318
832,6610004000,661000,6.67846507959
632,4407001018,440700,3.06799217211
1932,627003006,62700,1.01206212823
1222,8369001001,836900,0.909090909087
1911,407004001,40700,0.975923566877
2212,8233041002,823304,0.0
324,4305003011,430500,6.85812484958
824,8350001012,835000,0.0
422,4604001016,460400,8.25373145525
633,4409002023,440900,1.00037027895
725,6716003011,671600,2.53756582173
1925,609004000,60900,2.92897125113
1925,609004001,60900,2.92897125113
725,6716003015,671600,2.0471352284
313,4206001008,420600,7.66524849997
1811,8325002014,832500,0.0
713,6701002012,670100,3.89192409748
313,4206001007,420600,7.66524849997
713,6701002010,670100,2.90450510629
1911,503001000,50300,0.0
1712,1403023008,140302,3.08214524975
1911,503001002,50300,0.0
831,6611005015,661100,0.0
2534,2305001000,230500,1.99452144243
2534,2305001003,230500,2.08289597022
2534,2305001007,230500,0.972841225626
1624,1504022017,150402,9.84028405369
735,6715002030,671500,7.36859363132
213,3515002005,351500,0.0
1221,2428001017,242800,4.09754070677
914,6004003002,600400,0.0
1633,1702003016,170200,1.37792494481
1211,2426002000,242600,1.93876388077
823,6604004012,660400,3.11070885961
334,4307002004,430700,7.26834520723
1423,2426001011,242600,0.988731014216
1412,2106023010,210602,1.06122826491
1613,1006003025,100600,0.798219584566
725,6711001017,671100,3.44411263104
725,6711001019,671100,6.61616683028
725,6711001018,671100,7.61616683029
2234,7506002008,750600,1.91984517649
2234,7506002005,750600,1.58299595139
523,5305011034,530501,1.99156223893
1624,1504023021,150402,4.83001617607
523,5305011036,530501,0.995781119464
1622,1102001014,110200,0.0
412,8343005000,834300,3.42212204515
512,4909021013,490902,7.97745077169
612,7107001006,710700,4.76439480126
733,6811002010,681100,11.1496649683
1611,1001001035,100100,1.488
2222,7302011013,730201,1.78195488722
822,6303001022,630300,2.0879004304
2512,8316005014,831600,0.0
422,4601002000,460100,3.05863656562
2523,2104001003,210400,0.902564102562
2525,2209013006,220901,1.06920152091
131,3302002007,330200,1.74681206578
531,4914003026,491400,0.993105209395
531,4914003025,491400,2.6475677053
1413,2210002008,221000,3.97551176391
1723,1406011017,140601,3.05354785609
532,5301001018,530100,2.00589253237
1215,8330002026,833000,2.02598016562
1711,1303002011,130300,0.984297236996
1934,632003001,63200,2.83819746232
1413,2206021005,220602,1.94009946954
2523,2105021001,210502,0.892405063293
1222,8370002004,837000,2.14736318408
1432,8323001000,832300,1.80331180101
1812,713001000,71300,0.764130434783
621,7109001007,710900,3.04673835168
1634,1508005006,150800,4.02947333135
634,8340001034,834000,0.0
513,4909011020,490901,7.05373297289
1925,609001000,60900,4.08263914592
933,6112002022,611200,3.06088587088
725,6715001002,671500,2.91358144136
1813,8326003017,832600,-0.285987958401
1732,1610002016,161000,1.11938382542
1732,1610002013,161000,1.11938382542
1235,3107001015,310700,3.29315755382
332,4303001017,430300,5.9880174904
332,4303001012,430300,5.10826102915
2024,313004000,31300,0.0
632,4401021006,440102,9.97570036639
923,6305001007,630500,0.977599782795
913,6006002022,600600,1.03191489361
1613,1007001010,100700,1.04321663019
813,6503013011,650301,1.0650652985
513,4909013009,490901,7.2176564486
513,4909013006,490901,8.26255454651
811,5609003009,560900,0.0
633,4408001020,440800,1.29417023859
332,4302002000,430200,8.32259232661
2514,1904021010,190402,0.0
633,4408002008,440800,1.47748534654
922,8428002004,842800,1.67794316644
221,8360002017,836000,3.55466022312
633,4408002003,440800,2.59273638998
323,6909003007,690900,1.93322153291
323,6909003002,690900,1.93322153291
131,3301003011,330100,2.65308491217
2232,7307002005,730700,0.874149659884
2223,7301002016,730100,4.7706969859
2412,203012008,20301,0.0
523,5305021024,530502,2.00280028699
1212,2423002013,242300,8.89448757932
523,5305021021,530502,2.00280028699
1824,811003000,81100,0.0
523,5305021023,530502,1.98116778613
2422,101003008,10100,2.9986149969
2515,1907023012,190702,1.03436207445
424,8339002014,833900,2.12052643364
1024,8414001008,841400,1.04927021698
733,6814003001,681400,13.5709587407
1921,509001023,50900,0.828254847645
1933,630001001,63000,3.62853665459
1532,2518002017,251800,0.908602150535
1532,2518002016,251800,1.08162490509
1522,2521023013,252102,1.90092358257
1522,2521023010,252102,1.81517285801
1522,2521023011,252102,1.86389183754
512,4909022019,490902,9.1223066837
512,4909022012,490902,9.27308955376
1722,1602004017,160200,1.94866682436
2534,2306005006,230600,0.0
331,4301013002,430101,6.85412326973
2534,2306005000,230600,1.06121575342
2534,2306001011,230600,3.06968188496
1122,2315006031,231500,2.72364738682
632,4402022013,440202,5.23271615199
632,4402022010,440202,8.43086957872
1031,3018012021,301801,0.980394280772
912,5907001015,590700,0.936335403733
912,5907001014,590700,0.841325301195
835,7005011023,700501,0.0
825,6607001008,660700,1.03210431655
1235,8432002004,843200,3.91605090535
513,4910002033,491000,3.88343477735
2223,7115002010,711500,2.24574339405
2511,1801005003,180100,0.98076923077
735,6720001007,672000,3.16066486485
735,6720001005,672000,2.84610826617
735,6720001000,672000,4.02063769949
1621,1202001026,120200,0.0
835,6611002009,661100,0.0
2524,2207011006,220701,2.70157197555
835,6611002006,661100,0.0
1911,502001005,50200,1.01796407185
1213,2421003020,242100,7.29497403025
1223,8378001034,837800,0.0
1223,8378001035,837800,0.0
934,6119001005,611900,1.81707921394
1413,2211003018,221100,2.93066350406
122,8391001026,839100,2.45089285714
1633,1506001008,150600,4.5411959896
122,8391001025,839100,3.60548222912
712,6805001007,680500,5.26260357831
813,6502004000,650200,2.03695402471
1212,2422001015,242200,9.87421461929
1712,1404001005,140400,0.952510658455
834,7003022004,700302,0.0
834,7003022005,700302,0.0
2514,1906013007,190601,1.07961862307
2233,4912002003,491200,3.01540802075
2532,2507001001,250700,2.17242376822
1712,8318003002,831800,1.10030542829
2433,301022002,30102,3.01967663794
414,8342001018,834200,2.90435786134
333,4308002013,430800,4.99216718182
333,4308002015,430800,5.74438406607
822,6204003002,620400,1.01451335056
412,4801001024,480100,3.90059257438
631,4401024004,440102,9.59538437403
825,8350001008,835000,2.0941795828
815,8305001035,830500,0.0
322,8425001028,842500,5.04093637092
825,8350001001,835000,0.956718932224
1712,8318003009,831800,1.01186249193
424,4602002014,460200,0.0
1613,1007001018,100700,0.950274079875
821,5701001004,570100,0.913734939756
2523,2105011001,210501,0.0
821,5701001001,570100,0.0
1922,624001006,62400,2.15791864538
2535,2229001024,222900,0.956846950516
1732,8311001017,831100,2.11823011571
1125,8374001015,837400,1.79404113122
815,5705002010,570500,4.29381930681
834,7004011055,700401,1.88952515282
1824,810006000,81000,0.0
312,4207005007,420700,10.3075572058
2213,7306001001,730600,0.681818181818
1234,3108002001,310800,3.64058918838
632,4401022006,440102,7.49040711051
421,4314003010,431400,3.39389761067
421,4314003011,431400,6.05600790857
414,8342003007,834200,3.60673360423
1812,711001023,71100,0.955838323353
1221,2428001006,242800,4.06790674664
1221,2428001001,242800,4.26624758355
1632,1703001006,170300,0.0
2432,8306001002,830600,1.07082324455
1624,1504023020,150402,4.79415360136
2412,205003002,20500,0.0
731,6903002011,690300,11.5829307569
725,6711001022,671100,5.65710737387
1613,1006003030,100600,0.917553191493
1632,1703005019,170300,0.0
2222,7114002028,711400,3.47172995398
632,4403003006,440300,2.13629957724
1633,1711002021,171100,0.0
1133,2608002014,260800,2.97903141495
1533,2522013004,252201,2.84023276403
1912,601001008,60100,1.76033296062
333,4309001013,430900,5.00104924033
612,7102003012,710200,4.28999717183
2514,1904021015,190402,0.0
1914,315023001,31502,2.20828629486
523,5305012000,530501,1.02440139898
523,5305012003,530501,2.10867106189
613,7111002011,711100,1.69704559925
332,4302005003,430200,3.95160682033
921,5807002020,580700,3.11187033692
921,5807002021,580700,3.11187033692
2521,1908001010,190800,3.12642798007
733,6814004004,681400,11.7916734022
733,6814004003,681400,11.4087878174
733,6814004002,681400,10.7380104924
733,6814004000,681400,10.6905169339
1111,8421002003,842100,1.87024221453
511,4908002015,490800,12.9065933244
733,6814004009,681400,12.2995848295
733,6814004008,681400,12.9234223656
2221,7201001020,720100,3.19424183364
1611,902001002,90200,3.13133017507
431,5101001035,510100,0.0
912,5905001032,590500,1.02800933645
2433,301031003,30103,3.98478190759
1623,1105014001,110501,0.0
1913,317004004,31700,4.79528051279
1623,1502002024,150200,2.13283623272
2422,103001002,10300,2.97891803756
1623,1502002021,150200,2.13283623272
2411,203023029,20302,0.0
1623,1105012006,110501,0.0
621,7109001012,710900,3.04673835168
911,5802002002,580200,1.98159546463
2411,203023020,20302,0.0
522,5305011021,530501,0.98061329795
825,8350004005,835000,1.91343786445
915,8398003005,839800,2.960461647
714,6707001018,670700,5.1492360397
423,8339001017,833900,0.964721916443
1622,1103002009,110300,2.43846153853
833,6505001020,650500,0.0
1933,628001011,62800,0.0
533,5401023002,540102,0.0
533,5401023001,540102,1.57916666666
511,4907002005,490700,3.16956269893
1424,2414001009,241400,4.80643514259
1424,2414002001,241400,7.82707850852
332,4303001000,430300,5.10826102915
1132,8430002028,843000,5.46684880861
1613,1007001000,100700,0.741854636597
2413,208022001,20802,0.920659959066
513,4909013014,490901,8.22967423534
513,4909013010,490901,8.24666341246
633,4408002012,440800,1.19014989987
633,4408002010,440800,0.852487562185
131,3302002013,330200,4.23123919617
633,4904001001,490400,0.893661384499
2424,102012013,10201,3.14804537762
2534,8312002016,831200,1.01034236805
2232,7307002039,730700,0.874149659884
1212,2424001013,242400,7.66606649144
632,4401023004,440102,10.5639098325
314,4202001005,420200,2.98344009623
422,4603021012,460302,6.3729767989
912,8404001025,840400,4.57995659009
1524,2515001007,251500,0.95048231511
2223,7115002011,711500,2.04573994925
523,5305021030,530502,2.0508728044
1014,2924001008,292400,2.05882352942
1932,704002015,70400,0.0
722,6809003000,680900,2.00176296667
1731,1613004020,161300,2.54181372178
913,6009004005,600900,3.83396374309
812,6406002028,640600,0.0
511,4908001023,490800,9.92475514464
511,4908001020,490800,10.8522558997
621,7102001002,710200,4.11314620491
1711,1303001000,130300,0.963435374133
733,6814003015,681400,14.3356153243
812,6406002027,640600,0.445312500005
1111,8421001004,842100,1.38932291667
735,6715002008,671500,7.63011476044
1722,1603002002,160300,0.990179333904
623,6912002007,691200,4.55764481761
1522,2521023000,252102,1.95291607082
1112,2315006020,231500,3.36579842202
522,4913003009,491300,3.99467708891
522,4913003002,491300,2.94871622184
932,6117003014,611700,0.956515737157
512,4909022020,490902,10.4844008127
522,4913003005,491300,3.85564835131
1722,1602004006,160200,1.94866682436
631,4401013003,440101,11.0604104267
522,5302005059,530200,2.42588043078
1031,3018012018,301801,1.05984174085
1924,623001003,62300,2.80617301579
522,5302005053,530200,2.42588043078
825,6607001018,660700,0.0
735,6720001019,672000,2.016631405
334,4308001000,430800,8.81470369526
2022,306011001,30601,2.25
735,6720001014,672000,3.10438650703
1022,8431002007,843100,5.57961905383
1621,1202004002,120200,3.38888888886
735,6720004004,672000,6.81257328624
1223,8378001025,837800,0.0
2522,1911005013,191100,0.730853391687
133,8392002013,839200,1.07692307692
1633,1511004001,151100,2.33692556811
623,6912001015,691200,3.35292492817
621,6912001017,691200,5.11321727726
621,6912001018,691200,5.11771363301
632,4401022011,440102,6.96845795797
834,7003022017,700302,0.0
2233,4912002012,491200,2.91670122603
834,7003022015,700302,0.0
2233,4912002015,491200,2.86412845456
433,5501005006,550100,0.0
911,5803001015,580300,0.0
322,6904004010,690400,4.15455307856
431,5102003028,510200,1.04658610671
334,4308002000,430800,9.18403980936
322,8425001037,842500,2.89864575872
832,6609001016,660900,6.25146784341
1022,8415002008,841500,3.9071278146
913,6009004012,600900,4.28876914492
2523,2105012021,210501,0.953138815203
235,4110002011,411000,1.80630431581
1421,2408001007,240800,4.0736225935
1914,8307003005,830700,2.4817905684
421,4313023006,431302,11.1215063069
1112,2312002006,231200,3.87036681164
421,4313023005,431302,11.0019147738
421,4313023003,431302,14.8320376697
421,4313023008,431302,12.807552188
421,4313023009,431302,13.3872131462
815,5705002009,570500,7.82226461469
1823,818002009,81800,1.91000827131
921,5805011007,580501,3.27814325203
1631,1705001001,170500,0.0
2011,402022012,40202,1.09196961476
1712,8318002013,831800,1.9008344929
2011,402022018,40202,1.53030303031
813,6502006003,650200,1.23024
1023,8429004038,842900,0.729508196721
1013,8434001018,843400,0.963833992095
414,8342003014,834200,2.95506318064
414,8342003016,834200,4.39605765449
414,8342003010,834200,3.13082565655
1711,1301003029,130100,1.0293005671
414,8342002016,834200,2.81070794176
713,6701001016,670100,6.90504699761
122,8391002021,839100,0.0
2222,7114002011,711400,0.9088888889
2222,7114002012,711400,2.39002096438
2412,205002011,20500,1.24371373308
1925,608003001,60800,3.60771035508
1925,608003004,60800,2.92314159182
1624,1503004014,150300,6.66521174274
523,5305032048,530503,1.94233393414
235,4110001003,411000,2.16102498199
324,4309001006,430900,5.8506805801
611,7105003004,710500,3.12122385088
612,7102003003,710200,6.59528016
2514,1903003002,190300,1.0318882121
1921,510001012,51000,0.0
822,6303001001,630300,1.01250207676
712,8348001012,834800,4.97298360283
2522,1910002013,191000,0.208695652181
1121,2315001006,231500,1.6904739711
612,7102004003,710200,2.94313153634
1221,8367002031,836700,2.09929669873
2521,1908001006,190800,2.80594114514
2432,8306003002,830600,1.10509031199
421,4314003007,431400,8.89808657554
314,8344001008,834400,9.97790004655
1412,2206025003,220602,1.39380530973
1111,8421006007,842100,1.38932291667
1513,2520002008,252000,1.28915662651
1111,8421006005,842100,2.37444479068
1523,2515004007,251500,1.95597386555
511,4908002007,490800,10.1578546049
511,4908002001,490800,7.36953133525
1513,2520002007,252000,1.19491525425
511,4908002002,490800,9.46352576446
1611,902001018,90200,1.14664591978
1622,1104001044,110400,1.90297386184
1523,2519002011,251900,0.920219244823
232,4005002004,400500,1.94381755017
1911,407003004,40700,1.01158736668
624,6914004006,691400,3.85590589083
631,4403005008,440300,1.02334318659
631,4403005009,440300,0.843623070674
1624,1502002035,150200,1.99399439568
1624,1502002030,150200,1.86990477237
2433,302001001,30200,4.22758688429
623,4403005001,440300,1.05614735908
1121,8366001019,836600,1.3270574534
1623,1105012010,110501,0.0
1121,8366001013,836600,0.0
931,6115001001,611500,1.94349943293
931,6115001002,611500,1.92766317469
1023,8407003010,840700,1.61191877929
524,5304002045,530400,0.0
531,4914002028,491400,3.80629998306
511,4907003016,490700,0.0
1923,612001005,61200,3.47674219529
1132,2610002029,261000,2.6097457839
523,5305033045,530503,0.985386666662
823,6606003007,660600,3.00717428777
713,6701001011,670100,4.72016851511
513,4909012002,490901,10.1895860227
1934,634001002,63400,0.909563409564
432,5203003001,520300,0.0
1911,406003007,40600,0.0
314,4208001005,420800,10.6328386319
511,4905002022,490500,5.15127491838
511,4905002023,490500,5.82142068649
511,4905002026,490500,6.37087679933
511,4905002027,490500,5.11091949167
511,4905002024,490500,5.82142068649
725,6712001001,671200,2.14418202576
725,6712001005,671200,4.65850240683
523,5305021040,530502,2.01380125962
725,6712001006,671200,4.28183038971
1932,704002002,70400,0.0
1723,1407024000,140702,2.09341329968
511,4906001045,490600,1.00769854133
1011,8387003004,838700,5.86318733732
1212,2423001002,242300,10.8764182689
1713,1402002013,140200,2.58270676692
1421,8324001011,832400,3.13584269719
1421,8324001010,832400,4.21921553565
1111,8421001010,842100,0.0
1424,2414001011,241400,5.67412008724
2023,307011003,30701,0.0
1034,8432001003,843200,1.75016715141
1034,8432001000,843200,1.68001726371
2515,1907022004,190702,0.937619961621
624,4402012003,440201,9.08200276478
422,4604001015,460400,5.29874418451
624,4402012001,440201,6.97923897174
1421,2226001028,222600,3.19132171981
1732,8311004019,831100,0.0
413,4804003003,480400,0.907216494842
925,8426001056,842600,3.28710492913
413,4804003006,480400,0.947368421053
925,8426001055,842600,6.60105263147
412,8343005001,834300,6.82040825856
1432,8322002006,832200,2.54308937648
1711,1203002011,120300,0.0
921,5806003002,580600,3.13882717983
921,5806003003,580600,4.21304381947
1812,713002014,71300,0.525
921,5806003005,580600,4.89245558418
1611,1002004010,100200,0.633333333328
1612,1002004012,100200,0.0
2222,7114002008,711400,2.39002096438
834,7004022020,700402,1.10942760943
1611,1002004018,100200,0.743999999998
1124,2712001013,271200,1.9513117284
632,4406002003,440600,0.0
632,4406002000,440600,0.0
835,7005014030,700501,0.0
835,7005022017,700502,0.592319054643
2511,1801005008,180100,0.0
1821,804001007,80400,0.833333333333
2213,7203003031,720300,5.44734460356
1221,2431001003,243100,9.08377186936
1712,8318003006,831800,1.01186249193
2524,2002002007,200200,1.92764123259
2524,2002002009,200200,2.64959728995
1632,1703004003,170300,0.0
1221,2431001001,243100,5.97582066793
1632,1703004006,170300,0.0
623,6912001003,691200,4.45269035468
133,8392003000,839200,1.06060606061
1634,1511001001,151100,2.91505863866
723,6809004029,680900,0.914444444441
815,5703004019,570300,6.94922733491
2512,1906013021,190601,2.01757855416
322,6904001017,690400,1.87913571188
314,8344002004,834400,4.11953487831
822,6309002000,630900,3.14662239902
822,6309002001,630900,4.11349190545
822,6309002003,630900,3.20107045828
322,6904004009,690400,3.93478453561
423,4604004004,460400,1.97006749284
322,6904004000,690400,5.25421057123
322,6904004002,690400,6.19599795133
622,8424001032,842400,1.09791122715
1522,2521024011,252102,2.84249206788
914,3403001022,340300,3.31725703606
1021,8415002019,841500,4.84381529987
1235,3103001014,310300,0.937264742784
825,8350001021,835000,1.66431588629
334,4308001001,430800,10.1938697958
624,4402011000,440201,11.2403788262
631,4402011007,440201,10.7245297923
1634,1510011004,151001,1.97755794427
532,5306001026,530600,1.05454545455
613,7110002032,711000,2.79952393634
532,5306001022,530600,0.0
1011,2909004008,290900,4.14779142857
421,4313023010,431302,9.97801305895
1031,3018032012,301803,1.81631406504
1831,818001020,81800,1.54794372294
1423,2411002006,241100,5.11389602027
1622,1101004012,110100,0.0
1413,2206022001,220602,2.92624968322
322,6905001027,690500,3.21915812411
713,6701002009,670100,5.02534585847
1114,2603001023,260300,0.999999999992
414,8342003023,834200,3.04051873234
1223,8378001037,837800,0.0
1224,8330002099,833000,1.05662650599
2423,107021011,10702,2.18326225759
1933,629001012,62900,3.00974659362
1124,2712001017,271200,1.94212962964
414,8342002007,834200,2.8120939915
1124,2712001015,271200,2.05350209081
234,4108002000,410800,4.0234969484
414,8342002002,834200,2.8120939915
2222,7114002007,711400,3.38005832428
2222,7114002005,711400,3.58530611814
214,8364003001,836400,3.52399530479
2221,7113001010,711300,0.0
2412,205002003,20500,0.0
1213,2420003007,242000,4.11527131453
1931,8437002003,843700,0.0
524,5304002001,530400,0.0
