beat,time,eknox600ft,eknox1200ft,eknox1800ft,eknox2400ft,eknox3000ft,p600ft,p1200ft,p1800ft,p2400ft,p3000ft
beat932,4,8.56666666667,29.1833333333,49.6833333333,74.8333333333,85.0666666667,0.34000000,0.47000000,0.45000000,0.68000000,0.22000000
beat932,7,13.6666666667,47.5,87.2833333333,115.216666667,136.133333333,0.73000000,0.73000000,0.79000000,0.73000000,0.33000000
beat932,10,16.7833333333,58.8166666667,110.85,149.333333333,173.5,0.79000000,0.53000000,0.48000000,0.77000000,0.62000000
beat932,13,21.6333333333,72.75,132.916666667,187.233333333,215.033333333,0.94000000,0.36000000,0.14000000,0.69000000,0.54000000
beat1013,1,1.91525423729,6.30508474576,11.6440677966,17.0508474576,20.4406779661,0.38000000,0.76000000,0.95000000,0.74000000,0.80000000
beat1013,4,5.62711864407,21.5593220339,35.3559322034,53.4745762712,65.1525423729,0.15000000,0.57000000,0.77000000,0.64000000,0.40000000
beat1013,7,11.1525423729,36.186440678,61.8813559322,94.186440678,117.372881356,0.32000000,0.76000000,0.71000000,0.46000000,0.24000000
beat1013,10,14.9661016949,51.5593220339,84.8813559322,124.593220339,158.508474576,0.10000000,0.65000000,0.67000000,0.73000000,0.42000000
beat1013,13,18.6779661017,54.7288135593,102.084745763,150.423728814,186.542372881,0.11000000,0.60000000,0.73000000,0.64000000,0.52000000
beat2534,1,1.18181818182,4.54545454545,7.13636363636,12.8409090909,14.7045454545,0.06000000,0.28000000,0.51000000,0.73000000,0.52000000
beat2534,4,3.84090909091,11.1818181818,20.3636363636,32.7954545455,39.3636363636,0.19000000,0.07000000,0.45000000,0.28000000,0.33000000
beat2534,7,5.02272727273,17.0227272727,32.8409090909,49.25,56.6818181818,0.21000000,0.04000000,0.33000000,0.41000000,0.16000000
beat2534,10,7.0,23.1818181818,43.3636363636,68.4545454545,79.4090909091,0.07000000,0.01000000,0.08000000,0.25000000,0.08000000
beat2534,13,9.29545454545,30.4772727273,56.3181818182,87.8409090909,105.772727273,0.08000000,0.05000000,0.05000000,0.32000000,0.13000000
beat1732,1,1.41304347826,3.73913043478,5.86956521739,8.04347826087,11.0,0.13000000,0.18000000,0.28000000,0.70000000,0.59000000
beat1732,4,3.21739130435,9.17391304348,16.0869565217,20.9565217391,29.1304347826,0.22000000,0.77000000,0.41000000,0.84000000,0.52000000
beat1732,7,6.23913043478,18.0,30.7826086957,44.8260869565,56.2826086957,0.64000000,0.51000000,0.22000000,0.63000000,0.67000000
beat1732,10,8.34782608696,24.5869565217,39.3913043478,57.652173913,75.7173913043,0.65000000,0.35000000,0.19000000,0.44000000,0.26000000
beat1732,13,9.30434782609,28.4782608696,45.152173913,63.5434782609,87.1739130435,0.50000000,0.34000000,0.20000000,0.39000000,0.36000000
beat1832,1,0.0,0.0,0.0,0.0,0.0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
beat1832,4,0.166666666667,1.25,1.75,2.0,2.0,0.03000000,0.20000000,0.61000000,0.58000000,1.00000000
beat1832,7,0.0833333333333,1.25,1.5,2.0,2.0,0.02000000,0.20000000,0.57000000,0.56000000,1.00000000
beat1832,10,0.833333333333,1.66666666667,3.0,3.83333333333,4.0,0.32000000,0.56000000,0.95000000,0.71000000,1.00000000
beat1832,13,0.916666666667,3.08333333333,4.91666666667,5.58333333333,6.0,0.31000000,0.77000000,0.83000000,0.63000000,1.00000000
beat1722,1,0.962264150943,3.07547169811,6.15094339623,9.47169811321,13.3018867925,0.21000000,0.28000000,0.81000000,0.89000000,0.79000000
beat1722,4,3.30188679245,11.6037735849,22.6226415094,34.320754717,48.2264150943,0.14000000,0.11000000,0.27000000,0.14000000,0.33000000
beat1722,7,5.33962264151,18.1509433962,34.7735849057,55.5849056604,75.679245283,0.47000000,0.16000000,0.67000000,0.42000000,0.36000000
beat1722,10,6.8679245283,24.4528301887,49.6603773585,76.9811320755,102.377358491,0.25000000,0.06000000,0.73000000,0.63000000,0.48000000
beat1722,13,11.4716981132,35.4339622642,67.6981132075,106.547169811,139.830188679,0.13000000,0.15000000,0.81000000,0.81000000,0.60000000
beat1034,1,0.75,2.07142857143,4.71428571429,6.0,8.21428571429,0.27000000,0.45000000,0.73000000,0.88000000,0.63000000
beat1034,4,1.21428571429,3.39285714286,6.25,9.57142857143,11.6071428571,0.45000000,0.30000000,0.69000000,0.98000000,0.73000000
beat1034,7,2.39285714286,5.57142857143,13.3928571429,18.3571428571,22.9285714286,0.52000000,0.24000000,0.91000000,0.89000000,0.15000000
beat1034,10,3.60714285714,9.60714285714,19.8928571429,24.5,30.7857142857,0.82000000,0.40000000,0.80000000,0.96000000,0.35000000
beat1034,13,3.82142857143,11.7857142857,25.5357142857,32.6785714286,43.8928571429,0.30000000,0.17000000,0.78000000,1.00000000,0.44000000
beat313,1,6.08928571429,17.7142857143,31.1071428571,39.6607142857,42.9107142857,0.69000000,0.38000000,0.80000000,0.90000000,0.78000000
beat313,4,13.0892857143,39.8571428571,62.6785714286,79.6071428571,85.9464285714,0.43000000,0.51000000,0.91000000,0.92000000,0.84000000
beat313,7,19.1785714286,58.3214285714,96.3214285714,123.464285714,131.767857143,0.15000000,0.34000000,0.70000000,0.90000000,0.39000000
beat313,10,29.5535714286,89.1428571429,153.089285714,176.678571429,201.517857143,0.06000000,0.50000000,0.64000000,0.88000000,0.46000000
beat313,13,39.1785714286,118.053571429,189.25,233.0,256.482142857,0.03000000,0.34000000,0.77000000,0.95000000,0.46000000
beat334,1,5.95454545455,16.1363636364,28.8484848485,36.8484848485,37.6363636364,0.13000000,0.25000000,0.10000000,0.02000000,0.39000000
beat334,4,16.1363636364,42.8636363636,79.4242424242,96.4393939394,101.090909091,0.01000000,0.18000000,0.56000000,0.23000000,0.90000000
beat334,7,28.1212121212,71.8181818182,132.136363636,163.333333333,170.878787879,0.09000000,0.42000000,0.55000000,0.41000000,0.85000000
beat334,10,44.0303030303,111.696969697,203.909090909,252.848484848,266.757575758,0.56000000,0.82000000,0.52000000,0.33000000,0.86000000
beat334,13,49.1666666667,131.136363636,245.515151515,303.939393939,318.287878788,0.63000000,0.86000000,0.35000000,0.59000000,0.77000000
beat734,1,1.77777777778,5.38888888889,8.48148148148,11.6296296296,13.5925925926,0.96000000,0.14000000,0.29000000,0.44000000,0.22000000
beat734,4,6.61111111111,20.0555555556,34.4814814815,47.6666666667,55.0185185185,0.40000000,0.03000000,0.35000000,0.52000000,0.68000000
beat734,7,11.7407407407,33.0,56.962962963,80.8518518519,92.8333333333,0.08000000,0.09000000,0.46000000,0.55000000,0.41000000
beat734,10,17.8703703704,52.0555555556,88.037037037,122.444444444,145.425925926,0.24000000,0.15000000,0.54000000,0.85000000,0.32000000
beat734,13,23.6296296296,70.7777777778,117.444444444,167.462962963,191.611111111,0.11000000,0.03000000,0.14000000,0.67000000,0.28000000
beat322,1,7.55294117647,27.9294117647,50.4705882353,65.8,73.2941176471,0.05000000,0.08000000,0.44000000,0.16000000,0.13000000
beat322,4,20.3411764706,69.4,126.894117647,165.282352941,184.905882353,0.01000000,0.01000000,0.21000000,0.06000000,0.03000000
beat322,7,31.5176470588,117.823529412,202.729411765,274.623529412,305.564705882,0.01000000,0.01000000,0.01000000,0.01000000,0.02000000
beat322,10,41.0588235294,150.047058824,266.470588235,356.858823529,402.482352941,0.01000000,0.01000000,0.01000000,0.01000000,0.03000000
beat322,13,53.1176470588,203.529411765,349.329411765,465.682352941,525.4,0.01000000,0.01000000,0.01000000,0.01000000,0.02000000
beat614,1,1.47727272727,4.47727272727,8.27272727273,11.6590909091,14.1136363636,0.09000000,0.27000000,0.26000000,0.38000000,0.54000000
beat614,4,3.31818181818,11.1363636364,19.25,24.7727272727,35.1363636364,0.49000000,0.81000000,0.79000000,1.00000000,0.40000000
beat614,7,5.56818181818,16.5227272727,29.4090909091,37.5227272727,49.5454545455,0.01000000,0.12000000,0.32000000,0.86000000,0.56000000
beat614,10,7.22727272727,23.3181818182,39.5909090909,53.6818181818,71.0909090909,0.03000000,0.36000000,0.80000000,0.61000000,0.23000000
beat614,13,10.8181818182,32.1590909091,54.9772727273,75.8409090909,97.5227272727,0.04000000,0.20000000,0.62000000,0.81000000,0.57000000
beat1612,1,0.0,0.0,0.0,0.0,0.0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
beat1612,4,0.0769230769231,0.153846153846,0.384615384615,0.769230769231,1.07692307692,1.00000000,0.62000000,0.84000000,0.82000000,0.95000000
beat1612,7,0.0769230769231,0.230769230769,0.923076923077,1.92307692308,3.23076923077,0.88000000,0.11000000,0.09000000,0.27000000,0.49000000
beat1612,10,0.0769230769231,0.461538461538,1.30769230769,2.15384615385,3.07692307692,0.95000000,0.08000000,0.06000000,0.37000000,0.46000000
beat1612,13,0.0,0.384615384615,1.15384615385,3.07692307692,3.92307692308,0.87000000,0.07000000,0.17000000,0.47000000,0.67000000
beat921,1,4.82894736842,13.9473684211,24.2894736842,36.6842105263,45.8289473684,0.88000000,0.71000000,0.53000000,0.58000000,0.21000000
beat921,4,13.8552631579,47.2763157895,76.1052631579,108.302631579,132.578947368,0.84000000,0.77000000,0.73000000,0.62000000,0.05000000
beat921,7,24.2105263158,75.8552631579,125.671052632,188.223684211,235.368421053,0.35000000,0.71000000,0.64000000,0.38000000,0.05000000
beat921,10,31.9736842105,103.184210526,179.644736842,247.868421053,316.526315789,0.29000000,0.62000000,0.44000000,0.25000000,0.06000000
beat921,13,41.0789473684,139.447368421,233.986842105,328.684210526,413.013157895,0.23000000,0.62000000,0.42000000,0.25000000,0.03000000
beat715,1,2.80392156863,11.7058823529,17.7843137255,23.3529411765,25.5098039216,0.58000000,0.99000000,0.58000000,0.93000000,0.05000000
beat715,4,10.568627451,34.8431372549,63.0392156863,72.862745098,82.3921568627,0.93000000,0.84000000,0.78000000,1.00000000,0.44000000
beat715,7,16.0392156863,56.6470588235,86.1568627451,115.294117647,124.980392157,0.96000000,0.94000000,0.47000000,0.89000000,0.33000000
beat715,10,20.5490196078,73.8823529412,127.607843137,155.784313725,173.294117647,0.68000000,0.76000000,0.23000000,0.88000000,0.26000000
beat715,13,28.431372549,95.0,155.803921569,196.235294118,222.019607843,0.80000000,0.64000000,0.24000000,0.97000000,0.26000000
beat1424,1,7.86597938144,22.9587628866,43.5670103093,63.5670103093,78.8144329897,0.39000000,0.84000000,0.12000000,0.08000000,0.83000000
beat1424,4,20.2680412371,59.9793814433,113.051546392,161.690721649,198.742268041,0.04000000,0.06000000,0.05000000,0.18000000,0.30000000
beat1424,7,34.7319587629,104.164948454,192.154639175,284.907216495,339.206185567,0.09000000,0.33000000,0.34000000,0.48000000,0.20000000
beat1424,10,48.0618556701,144.432989691,258.206185567,379.072164948,466.824742268,0.03000000,0.13000000,0.06000000,0.25000000,0.42000000
beat1424,13,60.1855670103,173.773195876,325.051546392,471.432989691,583.350515464,0.04000000,0.10000000,0.05000000,0.32000000,0.31000000
beat1221,1,2.60294117647,10.1470588235,13.4705882353,20.7352941176,23.6764705882,0.07000000,0.02000000,0.01000000,0.06000000,0.07000000
beat1221,4,9.30882352941,31.1470588235,52.5588235294,65.1470588235,73.8823529412,0.22000000,0.04000000,0.02000000,0.08000000,0.17000000
beat1221,7,14.1911764706,46.6764705882,80.5147058824,103.205882353,120.308823529,0.06000000,0.04000000,0.01000000,0.02000000,0.09000000
beat1221,10,20.6470588235,66.7941176471,117.0,146.205882353,165.279411765,0.24000000,0.29000000,0.05000000,0.09000000,0.20000000
beat1221,13,25.25,81.4117647059,143.5,185.779411765,205.602941176,0.13000000,0.13000000,0.08000000,0.20000000,0.30000000
beat1411,1,2.77464788732,9.78873239437,17.661971831,22.6901408451,32.5492957746,0.02000000,0.10000000,0.21000000,0.64000000,0.32000000
beat1411,4,6.67605633803,26.0,46.2957746479,72.6478873239,93.6197183099,0.07000000,0.20000000,0.24000000,0.78000000,0.07000000
beat1411,7,11.8591549296,47.4225352113,82.8873239437,118.436619718,153.605633803,0.20000000,0.71000000,0.67000000,0.87000000,0.11000000
beat1411,10,16.8732394366,64.2676056338,112.478873239,171.197183099,217.295774648,0.10000000,0.71000000,0.44000000,0.90000000,0.22000000
beat1411,13,23.1549295775,87.4788732394,153.549295775,231.901408451,290.901408451,0.08000000,0.13000000,0.12000000,0.62000000,0.09000000
beat611,1,5.5,16.7428571429,30.7714285714,46.0857142857,54.3714285714,0.07000000,0.25000000,0.50000000,0.94000000,0.35000000
beat611,4,11.8428571429,40.1142857143,71.5714285714,97.5,118.557142857,0.42000000,0.26000000,0.31000000,0.50000000,0.02000000
beat611,7,17.7285714286,65.0428571429,116.871428571,162.814285714,196.171428571,0.14000000,0.08000000,0.30000000,0.30000000,0.01000000
beat611,10,22.8428571429,87.0714285714,149.742857143,211.814285714,263.085714286,0.04000000,0.04000000,0.13000000,0.09000000,0.01000000
beat611,13,33.3428571429,115.414285714,199.314285714,278.771428571,351.557142857,0.04000000,0.16000000,0.24000000,0.05000000,0.03000000
beat822,1,4.14851485149,12.7227722772,27.0396039604,43.5940594059,60.3663366337,0.03000000,0.04000000,0.03000000,0.08000000,0.05000000
beat822,4,10.0792079208,34.8910891089,74.9801980198,118.257425743,162.504950495,0.02000000,0.12000000,0.05000000,0.10000000,0.11000000
beat822,7,17.4059405941,59.2475247525,127.178217822,194.95049505,263.128712871,0.02000000,0.02000000,0.04000000,0.02000000,0.04000000
beat822,10,22.7623762376,74.4257425743,159.900990099,245.821782178,335.99009901,0.02000000,0.01000000,0.05000000,0.06000000,0.01000000
beat822,13,25.9603960396,89.6237623762,200.95049505,302.465346535,407.326732673,0.09000000,0.03000000,0.01000000,0.02000000,0.01000000
beat1234,1,1.3023255814,3.11627906977,7.58139534884,8.86046511628,12.0,0.19000000,0.08000000,0.22000000,0.07000000,0.32000000
beat1234,4,3.27906976744,11.5813953488,22.2093023256,30.0697674419,34.8604651163,0.05000000,0.01000000,0.16000000,0.10000000,0.50000000
beat1234,7,5.97674418605,21.7441860465,39.9302325581,51.8139534884,62.6511627907,0.33000000,0.10000000,0.01000000,0.06000000,0.45000000
beat1234,10,7.88372093023,25.1627906977,51.5348837209,64.976744186,79.3023255814,0.49000000,0.19000000,0.01000000,0.02000000,0.46000000
beat1234,13,10.9069767442,36.6511627907,77.0930232558,104.0,118.255813953,0.81000000,0.40000000,0.05000000,0.08000000,0.54000000
beat1022,1,5.2,14.5571428571,20.6857142857,25.5285714286,32.2857142857,0.37000000,0.26000000,0.35000000,0.03000000,0.06000000
beat1022,4,13.3857142857,35.1714285714,52.1428571429,64.4571428571,78.6714285714,0.05000000,0.01000000,0.02000000,0.01000000,0.01000000
beat1022,7,20.3285714286,54.0428571429,82.6285714286,106.414285714,124.657142857,0.05000000,0.01000000,0.02000000,0.03000000,0.02000000
beat1022,10,30.9428571429,82.9285714286,125.142857143,158.757142857,188.657142857,0.01000000,0.01000000,0.01000000,0.03000000,0.04000000
beat1022,13,41.5285714286,109.1,162.071428571,202.471428571,246.571428571,0.04000000,0.02000000,0.05000000,0.07000000,0.12000000
beat1414,1,0.642857142857,1.64285714286,3.21428571429,5.07142857143,5.78571428571,0.16000000,0.60000000,0.14000000,0.46000000,0.53000000
beat1414,4,2.0,5.0,10.0357142857,16.3571428571,16.1428571429,0.48000000,0.71000000,0.57000000,0.79000000,0.77000000
beat1414,7,3.14285714286,7.64285714286,15.3214285714,21.9285714286,28.1071428571,0.11000000,0.38000000,0.40000000,0.65000000,0.53000000
beat1414,10,3.5,12.5,20.1785714286,32.8214285714,38.5,0.24000000,0.60000000,0.35000000,0.54000000,0.47000000
beat1414,13,4.96428571429,12.3571428571,24.0,38.0,40.75,0.37000000,0.36000000,0.41000000,0.43000000,0.50000000
beat414,1,8.23188405797,28.0507246377,51.7608695652,81.847826087,112.224637681,0.03000000,0.01000000,0.02000000,0.01000000,0.05000000
beat414,4,19.9782608696,74.2391304348,139.065217391,207.869565217,285.166666667,0.02000000,0.04000000,0.03000000,0.02000000,0.05000000
beat414,7,33.1086956522,126.297101449,235.992753623,353.028985507,489.217391304,0.02000000,0.40000000,0.59000000,0.46000000,0.41000000
beat414,10,45.7536231884,174.5,314.15942029,489.739130435,664.739130435,0.02000000,0.51000000,0.95000000,0.66000000,0.84000000
beat414,13,58.2246376812,211.434782609,396.166666667,610.768115942,831.0,0.02000000,0.37000000,0.72000000,0.51000000,0.67000000
beat811,1,0.142857142857,0.380952380952,1.64285714286,2.71428571429,3.40476190476,0.36000000,0.78000000,0.97000000,0.34000000,0.23000000
beat811,4,0.428571428571,1.59523809524,4.47619047619,7.92857142857,11.3095238095,0.56000000,0.89000000,0.98000000,0.23000000,0.13000000
beat811,7,0.738095238095,3.2380952381,7.42857142857,13.5,19.4285714286,0.63000000,0.52000000,0.49000000,0.10000000,0.15000000
beat811,10,0.833333333333,4.90476190476,11.7857142857,19.0714285714,30.0952380952,0.96000000,0.45000000,0.72000000,0.42000000,0.42000000
beat811,13,1.16666666667,6.19047619048,15.3333333333,27.6666666667,39.7619047619,1.00000000,0.33000000,0.50000000,0.40000000,0.43000000
beat1922,1,3.14285714286,12.25,26.7738095238,35.9404761905,46.5952380952,0.57000000,0.24000000,0.11000000,0.06000000,0.36000000
beat1922,4,8.89285714286,31.7857142857,64.8571428571,97.130952381,132.523809524,0.67000000,0.47000000,0.14000000,0.45000000,0.21000000
beat1922,7,13.6785714286,47.380952381,99.25,143.357142857,202.845238095,0.84000000,0.31000000,0.12000000,0.24000000,0.19000000
beat1922,10,17.5952380952,59.630952381,125.44047619,195.714285714,249.75,0.93000000,0.54000000,0.37000000,0.41000000,0.31000000
beat1922,13,23.369047619,81.9761904762,163.678571429,243.94047619,327.857142857,0.89000000,0.37000000,0.39000000,0.39000000,0.23000000
beat1924,1,5.92105263158,19.25,34.2105263158,47.9342105263,55.6052631579,0.01000000,0.03000000,0.51000000,0.03000000,0.05000000
beat1924,4,15.0657894737,45.8947368421,74.9210526316,111.223684211,129.171052632,0.09000000,0.49000000,0.48000000,0.54000000,0.78000000
beat1924,7,25.8421052632,77.6973684211,139.421052632,194.039473684,231.907894737,0.14000000,0.46000000,0.82000000,0.47000000,0.67000000
beat1924,10,34.3947368421,105.144736842,181.907894737,250.473684211,308.75,0.30000000,0.60000000,0.84000000,0.90000000,0.83000000
beat1924,13,38.8947368421,123.684210526,226.644736842,308.210526316,374.118421053,0.12000000,0.56000000,0.79000000,0.79000000,0.70000000
beat1123,1,2.92105263158,7.52631578947,11.0263157895,15.8157894737,18.4473684211,0.01000000,0.02000000,0.02000000,0.03000000,0.18000000
beat1123,4,6.92105263158,17.1315789474,25.8947368421,33.7631578947,37.8684210526,0.07000000,0.20000000,0.02000000,0.06000000,0.14000000
beat1123,7,11.3947368421,26.2894736842,41.8421052632,54.7368421053,64.1842105263,0.02000000,0.08000000,0.02000000,0.02000000,0.26000000
beat1123,10,13.6315789474,34.7105263158,52.3421052632,69.0526315789,81.5,0.07000000,0.41000000,0.03000000,0.21000000,0.67000000
beat1123,13,19.6052631579,46.3421052632,76.6842105263,88.9736842105,107.815789474,0.04000000,0.29000000,0.01000000,0.24000000,0.39000000
beat726,1,3.46031746032,10.7619047619,20.9365079365,26.8888888889,29.8888888889,0.33000000,0.47000000,0.48000000,0.81000000,0.70000000
beat726,4,8.20634920635,27.8253968254,49.2698412698,66.0634920635,74.2222222222,0.23000000,0.27000000,0.47000000,0.57000000,0.45000000
beat726,7,14.7619047619,46.2063492063,83.619047619,110.174603175,127.682539683,0.55000000,0.40000000,0.45000000,0.66000000,0.62000000
beat726,10,18.3968253968,60.6031746032,111.841269841,148.666666667,169.650793651,0.57000000,0.62000000,0.20000000,0.71000000,0.48000000
beat726,13,26.6349206349,82.8095238095,143.634920635,187.857142857,219.349206349,0.42000000,0.46000000,0.28000000,0.68000000,0.78000000
beat222,1,2.47457627119,5.13559322034,10.3389830508,13.593220339,17.0847457627,0.11000000,0.04000000,0.06000000,0.20000000,0.29000000
beat222,4,7.38983050847,15.8983050847,31.2542372881,48.0,58.3898305085,0.02000000,0.04000000,0.04000000,0.03000000,0.06000000
beat222,7,10.4745762712,29.1186440678,50.3389830508,73.2542372881,90.4915254237,0.02000000,0.15000000,0.09000000,0.10000000,0.09000000
beat222,10,15.186440678,39.1016949153,71.7966101695,104.847457627,129.93220339,0.02000000,0.19000000,0.03000000,0.06000000,0.08000000
beat222,13,19.2203389831,46.1694915254,83.7288135593,125.305084746,152.711864407,0.02000000,0.12000000,0.01000000,0.04000000,0.04000000
beat1431,1,0.428571428571,1.21428571429,1.32142857143,2.60714285714,3.25,0.13000000,0.41000000,0.10000000,0.13000000,0.28000000
beat1431,4,0.928571428571,3.10714285714,4.82142857143,8.39285714286,10.1071428571,0.02000000,0.22000000,0.18000000,0.25000000,0.67000000
beat1431,7,1.78571428571,5.32142857143,8.82142857143,14.0357142857,18.6428571429,0.04000000,0.14000000,0.10000000,0.11000000,0.28000000
beat1431,10,2.39285714286,7.60714285714,12.2857142857,23.4285714286,25.9285714286,0.01000000,0.04000000,0.09000000,0.11000000,0.21000000
beat1431,13,4.0,11.5357142857,20.4285714286,30.8928571429,39.6428571429,0.03000000,0.26000000,0.25000000,0.17000000,0.14000000
beat722,1,0.783783783784,1.81081081081,3.67567567568,6.18918918919,6.35135135135,0.44000000,0.70000000,0.56000000,0.90000000,0.81000000
beat722,4,2.54054054054,7.0,9.67567567568,19.3783783784,21.5945945946,0.64000000,0.11000000,0.06000000,0.32000000,0.19000000
beat722,7,5.08108108108,10.5945945946,16.8378378378,26.8108108108,33.5945945946,0.52000000,0.27000000,0.02000000,0.04000000,0.11000000
beat722,10,6.10810810811,16.5135135135,24.0,40.5675675676,48.1891891892,0.45000000,0.43000000,0.01000000,0.05000000,0.04000000
beat722,13,9.21621621622,23.2432432432,38.3243243243,59.2702702703,72.4054054054,0.45000000,0.65000000,0.06000000,0.10000000,0.13000000
beat413,1,0.535714285714,2.17857142857,4.71428571429,6.85714285714,9.71428571429,0.70000000,0.41000000,0.73000000,0.70000000,0.74000000
beat413,4,2.0,6.76785714286,15.5714285714,22.7857142857,29.9821428571,0.21000000,0.39000000,0.74000000,0.17000000,0.36000000
beat413,7,3.76785714286,12.7857142857,26.375,39.1607142857,50.9821428571,0.48000000,0.84000000,0.86000000,0.18000000,0.36000000
beat413,10,5.625,18.5714285714,39.75,59.5357142857,76.375,0.41000000,0.68000000,0.92000000,0.41000000,0.22000000
beat413,13,6.89285714286,22.6071428571,47.9285714286,72.3214285714,94.9285714286,0.65000000,0.67000000,0.90000000,0.08000000,0.12000000
beat1122,1,1.05263157895,3.0,3.60526315789,6.15789473684,6.02631578947,0.04000000,0.13000000,0.14000000,0.19000000,0.21000000
beat1122,4,4.55263157895,13.2105263158,19.8947368421,22.6052631579,27.9473684211,0.05000000,0.37000000,0.51000000,0.84000000,0.76000000
beat1122,7,6.92105263158,18.2368421053,32.4210526316,37.9210526316,45.9736842105,0.36000000,0.76000000,0.79000000,0.90000000,0.91000000
beat1122,10,9.97368421053,25.4736842105,44.4736842105,53.2894736842,57.5526315789,0.30000000,0.81000000,0.67000000,0.58000000,0.65000000
beat1122,13,12.5789473684,34.3157894737,53.6315789474,71.7105263158,79.2894736842,0.29000000,0.91000000,0.78000000,0.64000000,0.83000000
beat1523,1,2.55555555556,7.97222222222,12.5833333333,18.8055555556,20.75,0.46000000,0.39000000,0.55000000,0.69000000,0.38000000
beat1523,4,4.55555555556,12.6944444444,23.3888888889,30.3888888889,34.6388888889,0.76000000,0.80000000,0.88000000,0.57000000,0.22000000
beat1523,7,7.63888888889,24.1388888889,42.0,56.3333333333,66.75,0.51000000,0.34000000,0.76000000,0.54000000,0.23000000
beat1523,10,13.6111111111,40.25,66.4722222222,96.2777777778,110.166666667,0.14000000,0.21000000,0.72000000,0.79000000,0.07000000
beat1523,13,17.2777777778,46.1111111111,78.7222222222,112.472222222,126.583333333,0.25000000,0.32000000,0.78000000,0.55000000,0.04000000
beat1623,1,2.53012048193,8.15662650602,14.1686746988,16.9759036145,24.3855421687,0.03000000,0.08000000,0.01000000,0.01000000,0.01000000
beat1623,4,8.74698795181,21.4698795181,38.2289156627,52.734939759,70.0963855422,0.42000000,0.04000000,0.01000000,0.02000000,0.01000000
beat1623,7,12.9759036145,31.9397590361,56.8795180723,77.0361445783,113.13253012,0.57000000,0.16000000,0.01000000,0.02000000,0.01000000
beat1623,10,16.3253012048,42.1325301205,73.9638554217,101.072289157,140.457831325,0.65000000,0.13000000,0.03000000,0.03000000,0.01000000
beat1623,13,22.6024096386,53.156626506,92.3493975904,128.78313253,175.831325301,0.90000000,0.33000000,0.01000000,0.03000000,0.02000000
beat2512,1,1.18518518519,3.35185185185,4.96296296296,8.7962962963,11.7037037037,0.05000000,0.10000000,0.02000000,0.02000000,0.04000000
beat2512,4,3.7962962963,11.3888888889,15.8333333333,26.0925925926,35.6481481481,0.04000000,0.19000000,0.14000000,0.22000000,0.07000000
beat2512,7,5.27777777778,12.7222222222,24.462962963,36.9074074074,48.5555555556,0.01000000,0.14000000,0.20000000,0.41000000,0.15000000
beat2512,10,6.88888888889,21.3148148148,31.2222222222,49.4259259259,67.2037037037,0.01000000,0.20000000,0.28000000,0.45000000,0.13000000
beat2512,13,8.37037037037,24.8148148148,39.7777777778,64.3148148148,82.2222222222,0.01000000,0.17000000,0.35000000,0.51000000,0.02000000
beat1031,1,1.66101694915,7.40677966102,13.6101694915,21.0677966102,26.4745762712,0.01000000,0.12000000,0.02000000,0.16000000,0.33000000
beat1031,4,5.27118644068,18.9830508475,38.406779661,59.186440678,80.5254237288,0.18000000,0.28000000,0.23000000,0.12000000,0.40000000
beat1031,7,6.94915254237,34.5084745763,65.3898305085,94.4237288136,126.830508475,0.20000000,0.17000000,0.02000000,0.17000000,0.22000000
beat1031,10,11.4237288136,47.4237288136,91.0,130.966101695,180.033898305,0.03000000,0.15000000,0.06000000,0.17000000,0.04000000
beat1031,13,13.9830508475,57.0847457627,115.576271186,172.830508475,219.186440678,0.05000000,0.08000000,0.03000000,0.12000000,0.04000000
beat513,1,7.83333333333,17.7685185185,31.0925925926,45.3981481481,56.0185185185,0.31000000,0.46000000,0.51000000,0.24000000,0.34000000
beat513,4,28.4444444444,54.7222222222,95.2962962963,141.444444444,165.518518519,0.66000000,0.90000000,0.82000000,0.29000000,0.32000000
beat513,7,46.287037037,89.1296296296,158.037037037,232.675925926,286.851851852,0.69000000,0.79000000,0.82000000,0.52000000,0.53000000
beat513,10,62.9351851852,126.981481481,217.861111111,323.537037037,390.453703704,0.63000000,0.70000000,0.66000000,0.46000000,0.30000000
beat513,13,81.5185185185,162.462962963,277.842592593,417.472222222,497.981481481,0.46000000,0.66000000,0.50000000,0.48000000,0.27000000
beat1633,1,1.65,7.35,15.875,23.2125,34.1375,0.07000000,0.25000000,0.05000000,0.02000000,0.09000000
beat1633,4,4.575,18.975,36.5125,57.275,84.7,0.02000000,0.10000000,0.01000000,0.01000000,0.01000000
beat1633,7,7.6,30.1875,61.5625,97.6875,137.2625,0.04000000,0.05000000,0.01000000,0.01000000,0.01000000
beat1633,10,11.525,46.275,84.9375,138.5125,195.3625,0.14000000,0.10000000,0.02000000,0.01000000,0.01000000
beat1633,13,13.5125,53.6375,108.325,168.9375,241.4625,0.08000000,0.02000000,0.03000000,0.01000000,0.01000000
beat931,1,6.27692307692,15.4769230769,29.9384615385,41.2769230769,49.8615384615,0.05000000,0.16000000,0.11000000,0.06000000,0.06000000
beat931,4,17.7076923077,48.8,87.1230769231,118.415384615,143.615384615,0.04000000,0.15000000,0.33000000,0.44000000,0.41000000
beat931,7,25.2307692308,67.5076923077,113.784615385,164.384615385,197.046153846,0.05000000,0.05000000,0.30000000,0.76000000,0.50000000
